#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chrUn_JTFH01001520v1_decoy	1	1353	1095	1353	100	117.692	255	49.7
chrUn_JTFH01001521v1_decoy	1	1349	173	1043	77.3165	17.2557	255	39.2
chrUn_JTFH01001522v1_decoy	1	1345	241	1345	100	25.9115	255	45.9
chrUn_JTFH01001523v1_decoy	1	1344	282	1344	100	27.9807	255	53.1
chrUn_JTFH01001524v1_decoy	1	1343	10	170	12.6582	1.10722	255	6
chrUn_JTFH01001525v1_decoy	1	1338	105	1338	100	11.7593	255	53.3
chrUn_JTFH01001526v1_decoy	1	1338	322	1338	100	35.9895	255	57.9
chrUn_JTFH01001527v1_decoy	1	1338	46	813	60.7623	3.99626	255	3.83
chrUn_JTFH01001528v1_decoy	1	1336	122	1312	98.2036	13.5644	255	47.1
chrUn_JTFH01001529v1_decoy	1	1333	3	326	24.4561	0.330833	255	2
chrUn_JTFH01001531v1_decoy	1	1332	1	88	6.60661	0.0660661	255	1
chrUn_JTFH01001532v1_decoy	1	1324	640	1324	100	70.5801	255	54
chrUn_JTFH01001534v1_decoy	1	1323	105	1323	100	11.1738	255	11.5
chrUn_JTFH01001537v1_decoy	1	1317	95	1268	96.2794	10.7684	255	57.9
chrUn_JTFH01001538v1_decoy	1	1316	1	32	2.43161	0.0243161	255	16
chrUn_JTFH01001539v1_decoy	1	1304	1959	1301	99.7699	200.222	255	8.5
chrUn_JTFH01001541v1_decoy	1	1303	227	1303	100	25.9555	255	59.1
chrUn_JTFH01001543v1_decoy	1	1301	12	204	15.6802	1.17909	255	22.2
chrUn_JTFH01001544v1_decoy	1	1300	276	1300	100	25.5462	255	48.8
chrUn_JTFH01001545v1_decoy	1	1298	978	1298	100	110.524	255	45.5
chrUn_JTFH01001546v1_decoy	1	1297	22	892	68.7741	2.51041	255	0.273
chrUn_JTFH01001547v1_decoy	1	1295	1	44	3.39768	0.0339768	255	0
chrUn_JTFH01001548v1_decoy	1	1284	11	598	46.5732	1.08723	255	0.0909
chrUn_JTFH01001549v1_decoy	1	1283	25056	1282	99.9221	2721.48	255	2.92
chrUn_JTFH01001550v1_decoy	1	1283	2	262	20.4209	0.204209	255	0
chrUn_JTFH01001551v1_decoy	1	1279	1	51	3.98749	0.0398749	255	2
chrUn_JTFH01001553v1_decoy	1	1271	18063	1271	100	2054.14	255	12.6
chrUn_JTFH01001554v1_decoy	1	1271	235	1271	100	25.8843	255	50.3
chrUn_JTFH01001555v1_decoy	1	1268	45	1032	81.388	4.18297	255	0
chrUn_JTFH01001556v1_decoy	1	1264	1268	1264	100	141.419	255	27.9
chrUn_JTFH01001557v1_decoy	1	1263	228	1263	100	26.9121	255	59.1
chrUn_JTFH01001558v1_decoy	1	1262	119	1262	100	13.9287	255	58.5
chrUn_JTFH01001559v1_decoy	1	1261	326	1261	100	33.7613	255	44.2
chrUn_JTFH01001560v1_decoy	1	1260	236	1240	98.4127	26.9587	255	57.4
chrUn_JTFH01001561v1_decoy	1	1259	10	270	21.4456	0.51946	255	10.1
chrUn_JTFH01001563v1_decoy	1	1258	171	1258	100	18.5803	255	55.7
chrUn_JTFH01001565v1_decoy	1	1253	435	1253	100	51.8915	255	40.3
chrUn_JTFH01001571v1_decoy	1	1238	261	1238	100	31.3296	255	59.6
chrUn_JTFH01001574v1_decoy	1	1234	560	1234	100	67.3574	255	50.7
chrUn_JTFH01001575v1_decoy	1	1234	89	1175	95.2188	10.4814	255	30.1
chrUn_JTFH01001576v1_decoy	1	1231	27	711	57.7579	2.86353	255	0.667
chrUn_JTFH01001577v1_decoy	1	1231	159	1224	99.4314	15.788	255	45.5
chrUn_JTFH01001578v1_decoy	1	1230	236	1230	100	28.3902	255	46.9
chrUn_JTFH01001579v1_decoy	1	1230	61	394	32.0325	6.04878	255	29.8
chrUn_JTFH01001580v1_decoy	1	1228	23	795	64.7394	2.71254	255	4.26
chrUn_JTFH01001581v1_decoy	1	1227	94	1227	100	11.4246	255	54
chrUn_JTFH01001583v1_decoy	1	1222	156	732	59.9018	7.31915	255	3.45
chrUn_JTFH01001584v1_decoy	1	1221	415	1216	99.5905	48.6396	255	28
chrUn_JTFH01001585v1_decoy	1	1221	94	1044	85.5037	11.516	255	55.1
chrUn_JTFH01001586v1_decoy	1	1220	34	626	51.3115	3.75902	255	37.5
chrUn_JTFH01001587v1_decoy	1	1218	109	981	80.5419	10.0788	255	32.2
chrUn_JTFH01001588v1_decoy	1	1218	48	900	73.8916	4.71346	255	3.58
chrUn_JTFH01001590v1_decoy	1	1216	125	1216	100	15.2755	255	48
chrUn_JTFH01001591v1_decoy	1	1212	260	1212	100	31.901	255	59
chrUn_JTFH01001592v1_decoy	1	1210	3	204	16.8595	0.285124	255	0
chrUn_JTFH01001594v1_decoy	1	1208	126	1195	98.9238	15.3767	255	58.2
chrUn_JTFH01001596v1_decoy	1	1206	261	1170	97.0149	32.427	255	45.4
chrUn_JTFH01001598v1_decoy	1	1205	1	50	4.14938	0.0414938	255	0
chrUn_JTFH01001599v1_decoy	1	1202	126	1199	99.7504	15.6972	255	59.2
chrUn_JTFH01001600v1_decoy	1	1200	17	688	57.3333	2.11833	255	0
chrUn_JTFH01001602v1_decoy	1	1198	226	1198	100	27.5426	255	52.6
chrUn_JTFH01001603v1_decoy	1	1198	120	1198	100	14.5492	255	56
chrUn_JTFH01001604v1_decoy	1	1198	48	581	48.4975	5.56928	255	4.71
chrUn_JTFH01001605v1_decoy	1	1195	138	1195	100	16.2686	255	57.6
chrUn_JTFH01001606v1_decoy	1	1194	117	1194	100	14.4556	255	56.2
chrUn_JTFH01001607v1_decoy	1	1191	121	1182	99.2443	14.8203	255	52.8
chrUn_JTFH01001608v1_decoy	1	1189	381	1189	100	47.164	255	31.1
chrUn_JTFH01001609v1_decoy	1	1188	219	1188	100	25.2365	255	58.4
chrUn_JTFH01001610v1_decoy	1	1180	317	1180	100	40.0593	255	27
chrUn_JTFH01001611v1_decoy	1	1180	232	1180	100	29.2331	255	59.6
chrUn_JTFH01001613v1_decoy	1	1172	1808	1172	100	217.512	255	31.4
chrUn_JTFH01001614v1_decoy	1	1168	102	1141	97.6884	12.1045	255	48.9
chrUn_JTFH01001615v1_decoy	1	1166	785	1166	100	95.0523	255	12
chrUn_JTFH01001618v1_decoy	1	1156	196	1156	100	25.3192	255	57.8
chrUn_JTFH01001619v1_decoy	1	1155	135	1155	100	17.0649	255	56.3
chrUn_JTFH01001621v1_decoy	1	1154	271	1154	100	32.9593	255	58
chrUn_JTFH01001622v1_decoy	1	1149	210	1136	98.8686	27.2254	255	56.2
chrUn_JTFH01001624v1_decoy	1	1143	100	1076	94.1382	12.8285	255	58.5
chrUn_JTFH01001625v1_decoy	1	1140	102	1140	100	12.7974	255	56.8
chrUn_JTFH01001626v1_decoy	1	1137	175	1137	100	18.088	255	35.9
chrUn_JTFH01001627v1_decoy	1	1135	87	716	63.0837	8.39736	255	3.78
chrUn_JTFH01001628v1_decoy	1	1135	240	1132	99.7357	29.4326	255	18.7
chrUn_JTFH01001629v1_decoy	1	1135	60	1058	93.2159	6.75947	255	2.53
chrUn_JTFH01001630v1_decoy	1	1127	689	1127	100	89.8776	255	49.8
chrUn_JTFH01001631v1_decoy	1	1127	138	1103	97.8705	18.1579	255	40.2
chrUn_JTFH01001632v1_decoy	1	1126	217	1126	100	26.6732	255	53.3
chrUn_JTFH01001633v1_decoy	1	1123	64	1115	99.2876	8.08905	255	14.9
chrUn_JTFH01001634v1_decoy	1	1123	186	1123	100	24.5361	255	58.8
chrUn_JTFH01001635v1_decoy	1	1123	92	1049	93.4105	9.7943	255	5.33
chrUn_JTFH01001636v1_decoy	1	1122	121	1001	89.2157	12.3182	255	6.38
chrUn_JTFH01001637v1_decoy	1	1122	28	1092	97.3262	3.62032	255	58
chrUn_JTFH01001638v1_decoy	1	1121	72	753	67.1722	9.09277	255	55.5
chrUn_JTFH01001639v1_decoy	1	1121	48	962	85.8162	6.1231	255	41.3
chrUn_JTFH01001640v1_decoy	1	1119	39	986	88.1144	4.68186	255	17.6
chrUn_JTFH01001641v1_decoy	1	1119	81	1119	100	10.7444	255	37.1
chrUn_JTFH01001643v1_decoy	1	1118	128	1118	100	16.6252	255	46.8
chrUn_JTFH01001644v1_decoy	1	1115	1	30	2.69058	0.0269058	255	0
chrUn_JTFH01001645v1_decoy	1	1106	33	277	25.0452	3.4132	255	11.7
chrUn_JTFH01001647v1_decoy	1	1104	11	675	61.1413	1.49185	255	0
chrUn_JTFH01001648v1_decoy	1	1102	7	411	37.2958	0.669691	255	2
chrUn_JTFH01001649v1_decoy	1	1101	189	1101	100	25.5758	255	58.9
chrUn_JTFH01001650v1_decoy	1	1098	13	661	60.2004	1.49818	255	1.46
chrUn_JTFH01001651v1_decoy	1	1098	113	1079	98.2696	15.2942	255	23.6
chrUn_JTFH01001652v1_decoy	1	1096	2	66	6.0219	0.0857664	255	2.5
chrUn_JTFH01001653v1_decoy	1	1096	1	113	10.3102	0.103102	255	0
chrUn_JTFH01001654v1_decoy	1	1095	200	1095	100	27.3406	255	45
chrUn_JTFH01001655v1_decoy	1	1093	5	40	3.65965	0.151876	255	5
chrUn_JTFH01001656v1_decoy	1	1090	17	763	70	2.1	255	2.06
chrUn_JTFH01001658v1_decoy	1	1087	20	531	48.85	2.13891	255	10.2
chrUn_JTFH01001659v1_decoy	1	1087	93	1087	100	12.6688	255	41.3
chrUn_JTFH01001660v1_decoy	1	1085	215	1085	100	27.7825	255	57.6
chrUn_JTFH01001661v1_decoy	1	1085	205	1085	100	26.8922	255	57
chrUn_JTFH01001662v1_decoy	1	1085	46	794	73.1797	5.90138	255	44.5
chrUn_JTFH01001663v1_decoy	1	1083	9	441	40.7202	1.1265	255	3.11
chrUn_JTFH01001664v1_decoy	1	1080	188	1080	100	24.8315	255	58.4
chrUn_JTFH01001665v1_decoy	1	1080	5	257	23.7963	0.475	255	0.6
chrUn_JTFH01001666v1_decoy	1	1079	78	1072	99.3513	9.89157	255	54.2
chrUn_JTFH01001668v1_decoy	1	1079	107	1071	99.2586	14.2169	255	34
chrUn_JTFH01001669v1_decoy	1	1075	59046	788	73.3023	7876.07	255	6.24
chrUn_JTFH01001670v1_decoy	1	1074	145	1067	99.3482	19.1518	255	58.1
chrUn_JTFH01001671v1_decoy	1	1073	49	853	79.4967	4.89842	255	3.35
chrUn_JTFH01001672v1_decoy	1	1070	11	540	50.4673	1.42897	255	5
chrUn_JTFH01001673v1_decoy	1	1068	16	727	68.0712	1.92135	255	13
chrUn_JTFH01001674v1_decoy	1	1067	87	1064	99.7188	11.9438	255	50
chrUn_JTFH01001675v1_decoy	1	1066	39	972	91.182	5.37523	255	41.2
chrUn_JTFH01001676v1_decoy	1	1066	84	1066	100	11.6529	255	55.4
chrUn_JTFH01001677v1_decoy	1	1066	38559	979	91.8386	5233.15	255	4.94
chrUn_JTFH01001678v1_decoy	1	1063	1	99	9.31326	0.0931326	255	0
chrUn_JTFH01001679v1_decoy	1	1063	281	1063	100	35.7404	255	21.1
chrUn_JTFH01001680v1_decoy	1	1063	61879	1054	99.1533	8706.37	255	7.15
chrUn_JTFH01001681v1_decoy	1	1062	5	388	36.5348	0.599812	255	2.4
chrUn_JTFH01001683v1_decoy	1	1056	201	1056	100	27.9754	255	58.9
chrUn_JTFH01001684v1_decoy	1	1052	215	1048	99.6198	30.4857	255	59.5
chrUn_JTFH01001686v1_decoy	1	1051	35	788	74.9762	3.06851	255	9.66
chrUn_JTFH01001688v1_decoy	1	1048	171	1048	100	24.0172	255	55.3
chrUn_JTFH01001689v1_decoy	1	1046	82	790	75.5258	8.99618	255	9.83
chrUn_JTFH01001690v1_decoy	1	1046	106	1043	99.7132	13.6358	255	50.3
chrUn_JTFH01001692v1_decoy	1	1043	24	454	43.5283	2.86194	255	19.1
chrUn_JTFH01001693v1_decoy	1	1038	28	943	90.8478	3.6657	255	17
chrUn_JTFH01001694v1_decoy	1	1036	195	1036	100	27.3629	255	57.5
chrUn_JTFH01001695v1_decoy	1	1035	50	913	88.2126	6.62609	255	37.4
chrUn_JTFH01001696v1_decoy	1	1035	233	1035	100	31.7411	255	57.6
chrUn_JTFH01001697v1_decoy	1	1035	223	1035	100	27.5845	255	55
chrUn_JTFH01001698v1_decoy	1	1033	83	763	73.8625	11.9748	255	54.7
chrUn_JTFH01001699v1_decoy	1	1032	60	876	84.8837	8.67248	255	26.2
chrUn_JTFH01001700v1_decoy	1	1031	26	838	81.2803	3.71484	255	17
chrUn_JTFH01001701v1_decoy	1	1026	335	1026	100	35.4951	255	36.1
chrUn_JTFH01001702v1_decoy	1	1026	246	1018	99.2203	35.0185	255	58.9
chrUn_JTFH01001703v1_decoy	1	1026	19	922	89.8635	2.66862	255	6.16
chrUn_JTFH01001704v1_decoy	1	1023	172	1018	99.5112	24.7879	255	55
chrUn_JTFH01001705v1_decoy	1	1022	224	1022	100	27.8845	255	47.8
chrUn_JTFH01001706v1_decoy	1	1020	14	377	36.9608	1.74118	255	37.3
chrUn_JTFH01001707v1_decoy	1	1020	71	967	94.8039	9.48725	255	30.2
chrUn_JTFH01001708v1_decoy	1	1020	159	1020	100	23.3	255	59.1
chrUn_JTFH01001709v1_decoy	1	1019	88	1010	99.1168	12.7782	255	56
chrUn_JTFH01001710v1_decoy	1	1018	317	1012	99.4106	35.3261	255	33.2
chrUn_JTFH01001711v1_decoy	1	1018	106	1018	100	15.5216	255	39.6
chrUn_JTFH01001712v1_decoy	1	1017	10	251	24.6804	0.681416	255	3.3
chrUn_JTFH01001713v1_decoy	1	1015	92	1015	100	13.1478	255	56.3
chrUn_JTFH01001715v1_decoy	1	1015	144	871	85.8128	20.6778	255	21
chrUn_JTFH01001716v1_decoy	1	1014	184	1014	100	27.0266	255	43.5
chrUn_JTFH01001717v1_decoy	1	1014	29	529	52.1696	3.12821	255	6.59
chrUn_JTFH01001718v1_decoy	1	1013	196	1013	100	28.5548	255	24
chrUn_JTFH01001719v1_decoy	1	1013	23	656	64.7581	3.06713	255	7.91
chrUn_JTFH01001720v1_decoy	1	1013	242	1013	100	34.382	255	57.9
chrUn_JTFH01001721v1_decoy	1	1012	99	1012	100	13.6166	255	55.2
chrUn_JTFH01001722v1_decoy	1	1011	5	285	28.1899	0.282888	255	5
chrUn_JTFH01001723v1_decoy	1	1011	1	41	4.05539	0.0405539	255	0
chrUn_JTFH01001724v1_decoy	1	1009	14297	1009	100	2107.04	255	7.26
chrUn_JTFH01001725v1_decoy	1	1008	137	1008	100	19.875	255	41.1
chrUn_JTFH01001726v1_decoy	1	1008	5	333	33.0357	0.440476	255	16.6
chrUn_JTFH01001728v1_decoy	1	1007	68	980	97.3188	10.0794	255	18
chrUn_JTFH01001729v1_decoy	1	1007	263	1006	99.9007	34.3823	255	25.6
chrUn_JTFH01001731v1_decoy	1	1005	117	1005	100	16.8995	255	49.7
chrUn_JTFH01001732v1_decoy	1	1003	56	762	75.9721	7.37587	255	7.39
chrUn_JTFH01001733v1_decoy	1	1001	201	1001	100	29.7732	255	55.5
chrUn_JTFH01001734v1_decoy	1	1000	157	1000	100	19.614	255	52.8
chrUn_JTFH01001735v1_decoy	1	19311	3	110	0.569624	0.00688727	255	5.67
chrUn_JTFH01001736v1_decoy	1	11713	1722	11712	99.9915	21.8034	255	37.1
chrUn_JTFH01001737v1_decoy	1	11263	1088	11263	100	14.2713	255	51.9
chrUn_JTFH01001738v1_decoy	1	9779	1015	9777	99.9795	15.4884	255	59.6
chrUn_JTFH01001739v1_decoy	1	9568	4154	9545	99.7596	60.4724	255	30.4
chrUn_JTFH01001740v1_decoy	1	9344	2261	9341	99.9679	35.6649	255	47.7
chrUn_JTFH01001741v1_decoy	1	9188	218	2032	22.1158	2.40575	255	1.7
chrUn_JTFH01001742v1_decoy	1	9100	1575	8975	98.6264	25.6116	255	44.2
chrUn_JTFH01001743v1_decoy	1	8771	1601	8770	99.9886	27.0806	255	41.2
chrUn_JTFH01001744v1_decoy	1	8690	1013	8588	98.8262	17.2296	255	25.7
chrUn_JTFH01001745v1_decoy	1	8566	67	1298	15.1529	0.696825	255	0.567
chrUn_JTFH01001746v1_decoy	1	8058	1995	8048	99.8759	36.6644	255	54.7
chrUn_JTFH01001747v1_decoy	1	7759	1622	7758	99.9871	30.7028	255	59.4
chrUn_JTFH01001748v1_decoy	1	7585	3574	7581	99.9473	57.9881	255	28
chrUn_JTFH01001749v1_decoy	1	7471	2	84	1.12435	0.0112435	255	33.5
chrUn_JTFH01001750v1_decoy	1	7461	1725	7461	100	33.9727	255	53.2
chrUn_JTFH01001751v1_decoy	1	7342	1691	7342	100	33.9393	255	54.5
chrUn_JTFH01001752v1_decoy	1	7223	1735	7223	100	35.0752	255	54.1
chrUn_JTFH01001753v1_decoy	1	7064	1207	6579	93.1342	25.4183	255	53.4
chrUn_JTFH01001754v1_decoy	1	6916	1201	6894	99.6819	24.2361	255	32
chrUn_JTFH01001755v1_decoy	1	6897	153	4811	69.755	3.2343	255	2.9
chrUn_JTFH01001756v1_decoy	1	6880	1313	6880	100	28.3757	255	49.2
chrUn_JTFH01001757v1_decoy	1	6857	1412	6840	99.7521	30.4584	255	50.8
chrUn_JTFH01001758v1_decoy	1	6840	1223	6815	99.6345	26.5506	255	46.4
chrUn_JTFH01001759v1_decoy	1	6728	507	6631	98.5583	11.1474	255	0.142
chrUn_JTFH01001760v1_decoy	1	6688	1986	6558	98.0562	43.3594	255	24.4
chrUn_JTFH01001761v1_decoy	1	6553	1419	6553	100	31.7581	255	52.8
chrUn_JTFH01001762v1_decoy	1	6396	274	5335	83.4115	5.88508	255	14
chrUn_JTFH01001763v1_decoy	1	6345	338	5622	88.6052	7.72924	255	11.3
chrUn_JTFH01001764v1_decoy	1	6295	1005	6293	99.9682	23.7233	255	34.4
chrUn_JTFH01001765v1_decoy	1	6266	679	6266	100	16.0496	255	11.4
chrUn_JTFH01001766v1_decoy	1	6173	227	5233	84.7724	5.38636	255	0.529
chrUn_JTFH01001767v1_decoy	1	6171	627	6166	99.919	14.9446	255	46.7
chrUn_JTFH01001768v1_decoy	1	6120	848	6120	100	20.6389	255	33.9
chrUn_JTFH01001769v1_decoy	1	6105	694	6104	99.9836	16.7849	255	55.6
chrUn_JTFH01001770v1_decoy	1	6099	297	2196	36.0059	4.96294	255	10.1
chrUn_JTFH01001771v1_decoy	1	5893	1258	5893	100	31.6876	255	57.1
chrUn_JTFH01001772v1_decoy	1	5829	825	5823	99.8971	21.0136	255	20.1
chrUn_JTFH01001773v1_decoy	1	5793	788	4446	76.7478	20.173	255	44.5
chrUn_JTFH01001774v1_decoy	1	5776	24	1285	22.2472	0.342971	255	1.92
chrUn_JTFH01001775v1_decoy	1	5759	25	897	15.5756	0.466053	255	2.04
chrUn_JTFH01001776v1_decoy	1	5716	1135	5691	99.5626	29.1274	255	57.3
chrUn_JTFH01001777v1_decoy	1	5708	1248	5708	100	32.5364	255	55.2
chrUn_JTFH01001778v1_decoy	1	5590	551	5588	99.9642	14.6005	255	6.88
chrUn_JTFH01001779v1_decoy	1	5566	885	5544	99.6047	23.6586	255	41.4
chrUn_JTFH01001780v1_decoy	1	5558	7586	5558	100	118.667	255	15.6
chrUn_JTFH01001781v1_decoy	1	5418	1914	5418	100	44.8776	255	21.5
chrUn_JTFH01001782v1_decoy	1	5375	1034	5361	99.7395	28.405	255	44.7
chrUn_JTFH01001783v1_decoy	1	5300	5949	5300	100	162.15	255	57.9
chrUn_JTFH01001784v1_decoy	1	5255	686	5026	95.6422	19.4457	255	44.7
chrUn_JTFH01001785v1_decoy	1	5157	116	1029	19.9535	2.65387	255	5.91
chrUn_JTFH01001786v1_decoy	1	5130	749	5112	99.6491	21.6949	255	27.1
chrUn_JTFH01001787v1_decoy	1	4978	1098	4967	99.779	32.3341	255	55.9
chrUn_JTFH01001788v1_decoy	1	4957	29	851	17.1676	0.757918	255	3.93
chrUn_JTFH01001789v1_decoy	1	4947	1472	4947	100	43.6521	255	46.5
chrUn_JTFH01001790v1_decoy	1	4897	582	4881	99.6733	17.6639	255	2
chrUn_JTFH01001791v1_decoy	1	4867	12	589	12.1019	0.307787	255	0.833
chrUn_JTFH01001792v1_decoy	1	4845	898	4843	99.9587	27.547	255	53.9
chrUn_JTFH01001793v1_decoy	1	4678	679	4636	99.1022	21.4348	255	32.7
chrUn_JTFH01001794v1_decoy	1	4641	915	4641	100	29.3295	255	57.9
chrUn_JTFH01001795v1_decoy	1	4592	278	4440	96.6899	8.96145	255	7.61
chrUn_JTFH01001796v1_decoy	1	4543	491	4508	99.2296	15.9855	255	4.42
chrUn_JTFH01001797v1_decoy	1	4532	1373	4532	100	43.6798	255	51.7
chrUn_JTFH01001798v1_decoy	1	4503	784	4492	99.7557	25.8015	255	46.6
chrUn_JTFH01001799v1_decoy	1	4495	960	4495	100	31.4799	255	55
chrUn_JTFH01001800v1_decoy	1	4444	31	1146	25.7876	0.763501	255	3.32
chrUn_JTFH01001801v1_decoy	1	4414	595	4295	97.304	19.8926	255	35
chrUn_JTFH01001802v1_decoy	1	4409	259	4399	99.7732	8.80154	255	7.86
chrUn_JTFH01001803v1_decoy	1	4302	215	3828	88.9819	7.22966	255	1.31
chrUn_JTFH01001804v1_decoy	1	4300	934	4300	100	32.0616	255	56.3
chrUn_JTFH01001805v1_decoy	1	4277	894	4277	100	31.0587	255	55.2
chrUn_JTFH01001806v1_decoy	1	4173	53	1084	25.9765	1.55188	255	6.92
chrUn_JTFH01001807v1_decoy	1	4169	2537	4169	100	89.0892	255	47.1
chrUn_JTFH01001808v1_decoy	1	4136	228	3316	80.1741	7.0619	255	1.89
chrUn_JTFH01001809v1_decoy	1	4101	472	4101	100	16.8196	255	37.3
chrUn_JTFH01001810v1_decoy	1	4089	185	1539	37.6376	5.93617	255	7.85
chrUn_JTFH01001811v1_decoy	1	4015	805	4015	100	29.6476	255	52.7
chrUn_JTFH01001812v1_decoy	1	4000	26	520	13	0.7765	255	6.73
chrUn_JTFH01001813v1_decoy	1	3973	1969	3973	100	72.4274	255	49.4
chrUn_JTFH01001814v1_decoy	1	3732	528	3732	100	20.6251	255	48.3
chrUn_JTFH01001815v1_decoy	1	3709	508	3705	99.8922	20.3233	255	32.2
chrUn_JTFH01001816v1_decoy	1	3686	1163	3686	100	45.7439	255	41.6
chrUn_JTFH01001817v1_decoy	1	3676	288	3605	98.0686	11.5835	255	51.2
chrUn_JTFH01001818v1_decoy	1	3673	588	3673	100	23.5908	255	34.5
chrUn_JTFH01001819v1_decoy	1	3672	353	3615	98.4477	13.848	255	25.4
chrUn_JTFH01001820v1_decoy	1	3633	1279	3633	100	50.6012	255	39.9
chrUn_JTFH01001821v1_decoy	1	3633	734	3633	100	29.4242	255	56.1
chrUn_JTFH01001822v1_decoy	1	3613	6887	3609	99.8893	246.597	255	13.8
chrUn_JTFH01001823v1_decoy	1	3605	1322	3222	89.3759	45.6313	255	10.5
chrUn_JTFH01001824v1_decoy	1	3592	1082	3592	100	43.789	255	43.4
chrUn_JTFH01001825v1_decoy	1	3586	66	953	26.5756	2.57474	255	19.8
chrUn_JTFH01001826v1_decoy	1	3584	58	825	23.019	2.06222	255	5.31
chrUn_JTFH01001827v1_decoy	1	3577	589	3561	99.5527	24.473	255	49.4
chrUn_JTFH01001828v1_decoy	1	3537	149	1050	29.6862	6.0622	255	23.9
chrUn_JTFH01001829v1_decoy	1	3510	3356	3510	100	133.678	255	16
chrUn_JTFH01001830v1_decoy	1	3509	728	3509	100	31.0294	255	56.1
chrUn_JTFH01001831v1_decoy	1	3488	999	3488	100	42.045	255	49.5
chrUn_JTFH01001832v1_decoy	1	3473	223	3401	97.9269	9.49179	255	1.09
chrUn_JTFH01001834v1_decoy	1	3427	573	3427	100	24.6347	255	49.6
chrUn_JTFH01001835v1_decoy	1	3395	1527	3395	100	61.5054	255	11.3
chrUn_JTFH01001836v1_decoy	1	3367	740	3367	100	32.7131	255	53.1
chrUn_JTFH01001837v1_decoy	1	3337	624	3337	100	27.576	255	46.8
chrUn_JTFH01001838v1_decoy	1	3324	833	3324	100	36.9537	255	47.9
chrUn_JTFH01001839v1_decoy	1	3315	584	3315	100	26.2706	255	54.7
chrUn_JTFH01001840v1_decoy	1	3313	29	1626	49.0794	1.24208	255	1.76
chrUn_JTFH01001841v1_decoy	1	3283	6	281	8.55924	0.19403	255	0.5
chrUn_JTFH01001842v1_decoy	1	3250	24	980	30.1538	0.883692	255	7.29
chrUn_JTFH01001843v1_decoy	1	3247	25	925	28.4878	1	255	1.92
chrUn_JTFH01001844v1_decoy	1	3237	677	3237	100	30.7238	255	54.6
chrUn_JTFH01001845v1_decoy	1	3235	45	810	25.0386	1.45595	255	1.64
chrUn_JTFH01001846v1_decoy	1	3200	229	3177	99.2812	10.5412	255	0.721
chrUn_JTFH01001847v1_decoy	1	3195	3666	3195	100	164.985	255	56.6
chrUn_JTFH01001848v1_decoy	1	3175	1040	3168	99.7795	39.3313	255	20.5
chrUn_JTFH01001849v1_decoy	1	3158	1217	3158	100	56.8068	255	57.5
chrUn_JTFH01001850v1_decoy	1	3143	1931	3143	100	85.5956	255	36.7
chrUn_JTFH01001851v1_decoy	1	3139	663	3139	100	30.8292	255	52
chrUn_JTFH01001852v1_decoy	1	3138	631	3138	100	29.7393	255	53.8
chrUn_JTFH01001853v1_decoy	1	3136	10	251	8.00383	0.237245	255	17.1
chrUn_JTFH01001854v1_decoy	1	3132	5	56	1.78799	0.0807791	255	6.8
chrUn_JTFH01001855v1_decoy	1	3132	382	3132	100	17.4231	255	24.6
chrUn_JTFH01001856v1_decoy	1	3095	320	3095	100	15.3002	255	55.9
chrUn_JTFH01001857v1_decoy	1	3094	516	3094	100	24.5162	255	46.7
chrUn_JTFH01001858v1_decoy	1	3093	745	3093	100	35.4998	255	48
chrUn_JTFH01001859v1_decoy	1	3059	8	611	19.9738	0.281465	255	5.75
chrUn_JTFH01001860v1_decoy	1	2985	361	2985	100	17.9213	255	16.5
chrUn_JTFH01001861v1_decoy	1	2975	18	559	18.7899	0.592605	255	0.333
chrUn_JTFH01001862v1_decoy	1	2967	31887	2578	86.8891	1593.55	255	3.37
chrUn_JTFH01001863v1_decoy	1	2961	28	487	16.4471	1.27693	255	7.04
chrUn_JTFH01001864v1_decoy	1	2955	387	2955	100	19.2112	255	35.8
chrUn_JTFH01001865v1_decoy	1	2935	599	2920	99.4889	30.2923	255	55.8
chrUn_JTFH01001866v1_decoy	1	2933	11392	2933	100	481.272	255	8.67
chrUn_JTFH01001867v1_decoy	1	2909	341	2890	99.3469	17.1097	255	52.9
chrUn_JTFH01001868v1_decoy	1	2904	613	2904	100	31.0275	255	49.4
chrUn_JTFH01001869v1_decoy	1	2892	1757	2892	100	86.4616	255	29.7
chrUn_JTFH01001870v1_decoy	1	2886	2743	2884	99.9307	95.8922	255	8.3
chrUn_JTFH01001871v1_decoy	1	2885	37	263	9.11612	1.38614	255	0.892
chrUn_JTFH01001872v1_decoy	1	2878	126	2296	79.7776	6.38673	255	6.6
chrUn_JTFH01001873v1_decoy	1	2875	90	1886	65.6	3.93252	255	3.07
chrUn_JTFH01001874v1_decoy	1	2861	558	2861	100	28.7899	255	55.6
chrUn_JTFH01001875v1_decoy	1	2856	2789	2856	100	139.104	255	20.6
chrUn_JTFH01001876v1_decoy	1	2838	990	2838	100	50.6103	255	54.2
chrUn_JTFH01001877v1_decoy	1	2801	1702	2801	100	88.7294	255	45.1
chrUn_JTFH01001878v1_decoy	1	2797	2519	2795	99.9285	125.172	255	22.5
chrUn_JTFH01001879v1_decoy	1	2788	669	2786	99.9283	35.5312	255	36.9
chrUn_JTFH01001880v1_decoy	1	2773	678	2773	100	36.0303	255	50.3
