chrom	start	end	length	name	%gc	mean_coverage	normalized_coverage	min_normalized_coverage	max_normalized_coverage	min_coverage	max_coverage	pct_0x	read_count
X	86830785	86830905	121	.	0.338843	49.057851	0.386842	0.27599	0.473125	35	60	0	83
X	92181847	92181967	121	.	0.330579	45.157025	0.356082	0.244448	0.441583	31	56	0	72
X	115503858	115503978	121	.	0.371901	43.77686	0.345199	0.228677	0.410042	29	52	0	72
X	122696503	122696623	121	.	0.553719	60.636364	0.478143	0.394271	0.536208	50	68	0	99
X	123199948	123200068	121	.	0.247934	7.413223	0.058456	0.015771	0.094625	2	12	0	19
X	123204926	123205046	121	.	0.31405	17.652893	0.1392	0.094625	0.165594	12	21	0	39
X	132127785	132127905	121	.	0.371901	45.016529	0.354974	0.27599	0.410042	35	52	0	82
X	133527900	133528020	121	.	0.347107	30.818182	0.243014	0.165594	0.307531	21	39	0	55
X	133551147	133551387	241	.	0.356846	53.908714	0.425093	0.244448	0.536208	31	68	0	146
X	140519307	140519427	121	.	0.355372	45.289256	0.357125	0.228677	0.425813	29	54	0	75
X	149924678	149924798	121	.	0.520661	43.644628	0.344156	0.236563	0.410042	30	52	0	74
Y	2655241	2655361	121	.	0.46281	50.661157	0.399484	0.299646	0.46524	38	59	0	85
Y	9238599	9238719	121	.	0.429752	0	0	0	0	0	0	1	0
Y	14891441	14891561	121	.	0.404959	44.85124	0.353671	0.283875	0.402156	36	51	0	76
Y	25310891	25311011	121	.	0.289256	0	0	0	0	0	0	1	0
