# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_H12
#
# total peaks = 28592
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 210
# genome size = 2000000000
# Total tags = 13325162.5
# Total tags in peaks = 3561820.5
# Approximate IP efficiency = 26.73%
# tags per bp = 0.006140
# expected tags per peak = 6.140
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 6.479868e-04
# FDR tag threshold = 16.0
# number of putative peaks = 37486
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 8892
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 2
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_H12 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_H12/H12.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr11-881	chr11	65333376	65334376	+	36.0	0.000	49.500000	8.64	1.96e-28	0.99
chr12-937	chr12	44863569	44864569	+	36.0	0.000	48.000000	12.52	1.94e-35	0.99
chr12-951	chr12	47990098	47991098	+	36.0	0.000	46.500000	11.52	7.67e-34	1.01
chr12-967	chr12	53746316	53747316	+	36.0	0.000	45.000000	4.17	8.72e-16	1.05
chr13-433	chr13	97209951	97210951	+	36.0	0.000	47.500000	6.40	5.29e-23	1.00
chr13-429	chr13	108325926	108326926	+	36.0	0.000	48.000000	4.97	1.25e-18	0.99
chr15-521	chr15	44677000	44678000	+	36.0	0.000	48.000000	9.71	1.33e-30	1.00
chr15-530	chr15	65981855	65982855	+	36.0	0.000	47.000000	12.52	1.94e-35	1.00
chr16-640	chr16	50697778	50698778	+	36.0	0.000	47.500000	4.94	1.56e-18	1.01
chr16-636	chr16	73047614	73048614	+	36.0	0.000	48.000000	9.71	1.33e-30	0.98
chr16-628	chr16	86554684	86555684	+	36.0	0.000	49.000000	10.29	1.08e-31	1.01
chr16-644	chr16	88569947	88570947	+	36.0	0.000	47.500000	13.94	1.67e-37	1.01
chr17-860	chr17	35794953	35795953	+	36.0	0.000	47.000000	13.50	6.89e-37	1.02
chr17-870	chr17	48036818	48037818	+	36.0	0.000	46.500000	11.84	2.34e-34	1.01
chr17-901	chr17	67398424	67399424	+	36.0	0.000	44.500000	7.78	1.62e-26	1.07
chr17-857	chr17	77465261	77466261	+	36.0	0.000	47.500000	5.30	9.85e-20	1.03
chr18-303	chr18	77140456	77141456	+	36.0	0.000	47.000000	8.82	8.29e-29	1.01
chr19-900	chr19	3699991	3700991	+	36.0	0.000	47.000000	12.71	1.02e-35	1.03
chr19-919	chr19	12964887	12965887	+	36.0	0.000	45.500000	19.20	8.79e-44	1.04
chr19-898	chr19	43639633	43640633	+	36.0	0.000	47.500000	18.00	1.65e-42	0.99
chr19-893	chr19	48390919	48391919	+	36.0	0.000	48.000000	10.94	7.48e-33	0.99
chr19-882	chr19	51338698	51339698	+	36.0	0.000	48.500000	7.71	2.36e-26	1.00
chr19-894	chr19	53881573	53882573	+	36.0	0.000	48.000000	5.65	8.11e-21	0.99
chr19-911	chr19	57487242	57488242	+	36.0	0.000	46.500000	21.07	1.25e-45	1.04
chr20-392	chr20	1731313	1732313	+	36.0	0.000	48.000000	8.00	5.11e-27	0.99
chr20-380	chr20	41047736	41048736	+	36.0	0.000	52.000000	4.72	8.62e-18	0.98
chr20-403	chr20	53899322	53900322	+	36.0	0.000	46.500000	30.86	2.85e-53	1.02
chr20-397	chr20	56460169	56461169	+	36.0	0.000	47.500000	15.71	7.79e-40	1.01
chr20-391	chr20	57350823	57351823	+	36.0	0.000	48.500000	16.94	2.58e-41	0.98
chr20-395	chr20	62065721	62066721	+	36.0	0.000	48.000000	8.55	2.99e-28	1.02
chr21-201	chr21	36260138	36261138	+	36.0	0.000	45.000000	10.94	7.48e-33	1.04
chr22-320	chr22	23225759	23226759	+	36.0	0.000	47.500000	6.55	2.12e-23	1.01
chr22-323	chr22	32411645	32412645	+	36.0	0.000	46.500000	13.09	2.71e-36	1.04
chr22-315	chr22	38398259	38399259	+	36.0	0.000	48.500000	11.52	7.67e-34	0.98
chr22-318	chr22	40334454	40335454	+	36.0	0.000	48.500000	6.31	9.62e-23	1.01
chrX-540	chrX	16528232	16529232	+	36.0	0.000	48.000000	11.22	2.43e-33	0.98
chrX-546	chrX	49309036	49310036	+	36.0	0.000	47.000000	15.43	1.75e-39	1.00
chrX-531	chrX	51802755	51803755	+	36.0	0.000	49.500000	22.74	3.84e-47	0.98
chrX-555	chrX	79133629	79134629	+	36.0	0.000	46.000000	10.67	2.23e-32	1.03
chrX-539	chrX	103628565	103629565	+	36.0	0.000	48.500000	9.00	3.43e-29	0.98
chrX-538	chrX	134172265	134173265	+	36.0	0.000	49.000000	6.45	3.91e-23	1.01
chr1-1862	chr1	25894975	25895975	+	35.6	0.000	43.000000	14.49	2.67e-37	1.11
chr1-1838	chr1	86419023	86420023	+	35.6	0.000	44.000000	7.50	3.76e-25	1.06
chr1-1825	chr1	112390489	112391489	+	35.6	0.000	44.500000	8.30	5.79e-27	1.06
chr1-1922	chr1	143246590	143247590	+	35.6	0.000	41.000000	8.91	3.10e-28	1.13
chr1-1754	chr1	145424922	145425922	+	35.6	0.000	47.500000	14.02	1.15e-36	0.99
chr1-1785	chr1	161765874	161766874	+	35.6	0.000	46.000000	5.78	1.27e-20	1.00
chr1-1756	chr1	183589957	183590957	+	35.6	0.000	47.500000	5.66	2.76e-20	0.98
chr1-1768	chr1	205273294	205274294	+	35.6	0.000	47.000000	5.41	1.59e-19	1.01
chr1-1759	chr1	228416011	228417011	+	35.6	0.000	47.500000	8.14	1.28e-26	0.99
chr2-1304	chr2	1517987	1518987	+	35.6	0.000	49.000000	11.40	8.86e-33	0.99
chr2-1345	chr2	25521796	25522796	+	35.6	0.000	47.000000	21.92	2.81e-45	1.01
chr2-1346	chr2	37004838	37005838	+	35.6	0.000	47.000000	9.72	8.01e-30	1.01
chr2-1327	chr2	69306768	69307768	+	35.6	0.000	48.000000	8.47	2.57e-27	0.97
chr2-1347	chr2	172172225	172173225	+	35.6	0.000	47.000000	7.77	8.71e-26	1.00
chr2-1365	chr2	216119793	216120793	+	35.6	0.000	46.000000	9.29	5.21e-29	1.00
chr2-1355	chr2	230261911	230262911	+	35.6	0.000	46.500000	17.45	7.44e-41	0.99
chr2-1409	chr2	237603326	237604326	+	35.6	0.000	44.000000	12.76	6.82e-35	1.06
chr2-1368	chr2	241443483	241444483	+	35.6	0.000	46.000000	13.79	2.34e-36	1.01
chr3-1091	chr3	11784453	11785453	+	35.6	0.000	47.000000	9.00	2.00e-28	1.00
chr3-1111	chr3	43755310	43756310	+	35.6	0.000	45.000000	9.94	3.03e-30	1.02
chr3-1079	chr3	72255673	72256673	+	35.6	0.000	48.000000	5.90	5.69e-21	1.00
chr3-1087	chr3	72375255	72376255	+	35.6	0.000	47.500000	10.69	1.40e-31	0.98
chr3-1074	chr3	133441569	133442569	+	35.6	0.000	48.500000	9.50	2.07e-29	0.98
chr3-1096	chr3	183224272	183225272	+	35.6	0.000	47.000000	16.13	2.39e-39	1.00
chr3-1126	chr3	195458080	195459080	+	35.6	0.000	44.500000	9.19	8.20e-29	1.04
chr5-854	chr5	52948238	52949238	+	35.6	0.000	49.000000	6.24	6.09e-22	0.98
chr5-882	chr5	99026852	99027852	+	35.6	0.000	46.500000	9.72	8.01e-30	1.00
chr6-1114	chr6	11318010	11319010	+	35.6	0.000	44.500000	22.50	8.75e-46	1.04
chr6-1160	chr6	17583986	17584986	+	35.6	0.000	42.000000	8.14	1.28e-26	1.09
chr6-1078	chr6	36539952	36540952	+	35.6	0.000	47.500000	4.57	9.11e-17	0.98
chr6-1082	chr6	88012575	88013575	+	35.6	0.000	47.500000	9.40	3.29e-29	1.01
chr6-1095	chr6	111114088	111115088	+	35.6	0.000	46.000000	7.57	2.62e-25	1.01
chr6-1064	chr6	112163172	112164172	+	35.6	0.000	48.500000	7.70	1.26e-25	0.98
chr6-1086	chr6	116268165	116269165	+	35.6	0.000	47.000000	5.15	1.05e-18	1.01
chr6-1091	chr6	136226079	136227079	+	35.6	0.000	46.500000	9.29	5.21e-29	1.03
chr6-1119	chr6	137033503	137034503	+	35.6	0.000	44.500000	9.94	3.03e-30	1.03
chr6-1222	chr6	159720320	159721320	+	35.6	0.000	39.500000	11.25	1.56e-32	1.16
chr6-1050	chr6	159981371	159982371	+	35.6	0.000	49.500000	4.57	9.11e-17	0.99
chr8-701	chr8	57894029	57895029	+	35.6	0.000	46.000000	11.71	2.77e-33	1.02
chr8-688	chr8	80874073	80875073	+	35.6	0.000	47.500000	5.45	1.25e-19	0.99
chr9-692	chr9	5178031	5179031	+	35.6	0.000	47.500000	8.64	1.12e-27	1.03
chr9-703	chr9	19457066	19458066	+	35.6	0.000	46.500000	6.84	1.57e-23	1.01
chr9-688	chr9	93575725	93576725	+	35.6	0.000	48.000000	5.21	6.63e-19	0.99
chr9-720	chr9	129383287	129384287	+	35.6	0.000	43.500000	16.44	1.03e-39	1.06
chr10-818	chr10	30047882	30048882	+	35.6	0.000	46.500000	9.00	2.00e-28	1.00
chr10-829	chr10	31603095	31604095	+	35.6	0.000	45.500000	7.43	5.36e-25	1.03
chr10-870	chr10	86376934	86377934	+	35.6	0.000	42.500000	8.64	1.12e-27	1.09
chr10-800	chr10	124701995	124702995	+	35.6	0.000	49.000000	4.45	2.40e-16	0.99
chr11-922	chr11	65817679	65818679	+	35.6	0.000	46.000000	24.43	2.16e-47	1.01
chr11-897	chr11	95923439	95924439	+	35.6	0.000	48.000000	7.57	2.62e-25	0.97
chr11-899	chr11	122843188	122844188	+	35.6	0.000	48.000000	9.61	1.29e-29	1.00
chr11-987	chr11	123087380	123088380	+	35.6	0.000	42.000000	9.50	2.07e-29	1.09
chr11-885	chr11	129803646	129804646	+	35.6	0.000	49.500000	12.57	1.30e-34	0.99
chr12-972	chr12	11486224	11487224	+	35.6	0.000	44.500000	13.36	9.32e-36	1.06
chr12-938	chr12	52948495	52949495	+	35.6	0.000	48.000000	8.64	1.12e-27	0.99
chr12-953	chr12	68373904	68374904	+	35.6	0.000	46.500000	6.38	2.53e-22	1.00
chr13-432	chr13	78602755	78603755	+	35.6	0.000	47.500000	4.13	3.66e-15	0.98
chr14-607	chr14	24365728	24366728	+	35.6	0.000	49.500000	5.86	7.44e-21	0.97
chr14-608	chr14	61661999	61662999	+	35.6	0.000	49.500000	5.45	1.25e-19	0.99
chr14_GL000225v1_random-2	chr14_GL000225v1_random	85106	86106	+	35.6	0.000	41.000000	4.28	1.06e-15	1.19
chr15-514	chr15	62390073	62391073	+	35.6	0.000	49.000000	9.83	4.94e-30	0.98
chr15-584	chr15	84142644	84143644	+	35.6	0.000	40.000000	19.88	2.22e-43	1.19
chr16-654	chr16	4371500	4372500	+	35.6	0.000	46.000000	7.84	5.98e-26	1.03
chr16-609	chr16	66947190	66948190	+	35.6	0.000	50.500000	7.31	1.08e-24	0.98
chr16-656	chr16	67816181	67817181	+	35.6	0.000	46.000000	12.04	8.37e-34	1.06
chr16-652	chr16	87777456	87778456	+	35.6	0.000	46.500000	5.38	2.03e-19	1.01
chr17-886	chr17	17119173	17120173	+	35.6	0.000	45.500000	10.18	1.12e-30	1.03
chr17-849	chr17	35460162	35461162	+	35.6	0.000	48.000000	15.27	2.71e-38	1.00
chr17-840	chr17	49748427	49749427	+	35.6	0.000	49.000000	5.00	3.23e-18	0.98
chr17-852	chr17	58531533	58532533	+	35.6	0.000	48.000000	13.36	9.32e-36	0.98
chr17-834	chr17	74972204	74973204	+	35.6	0.000	49.500000	14.74	1.26e-37	0.99
chr17-890	chr17	80101113	80102113	+	35.6	0.000	45.500000	7.70	1.26e-25	1.01
chr18-296	chr18	48975374	48976374	+	35.6	0.000	49.000000	7.01	5.90e-24	0.97
chr19-887	chr19	10315471	10316471	+	35.6	0.000	48.000000	20.85	2.64e-44	0.98
chr19-915	chr19	16382606	16383606	+	35.6	0.000	46.000000	19.00	1.69e-42	1.01
chr20-400	chr20	4726525	4727525	+	35.6	0.000	46.500000	9.83	4.94e-30	1.01
chr20-414	chr20	25987011	25988011	+	35.6	0.000	45.000000	8.72	7.32e-28	1.04
chr20-407	chr20	53208060	53209060	+	35.6	0.000	46.000000	10.96	4.75e-32	1.00
chr20-399	chr20	59222089	59223089	+	35.6	0.000	47.000000	13.15	1.83e-35	0.99
chr21-207	chr21	15482806	15483806	+	35.6	0.000	44.000000	7.92	4.10e-26	1.04
chr21-198	chr21	33605477	33606477	+	35.6	0.000	47.000000	11.10	2.74e-32	1.01
chr21-192	chr21	45981172	45982172	+	35.6	0.000	49.000000	6.06	1.90e-21	0.97
chr21-195	chr21	46621847	46622847	+	35.6	0.000	48.000000	8.14	1.28e-26	0.99
chr22-312	chr22	26642717	26643717	+	35.6	0.000	49.000000	4.50	1.64e-16	1.00
chr22-322	chr22	32204179	32205179	+	35.6	0.000	47.000000	5.38	2.03e-19	0.99
chr22-319	chr22	50269982	50270982	+	35.6	0.000	48.500000	6.58	7.57e-23	0.99
chr22_KI270733v1_random-7	chr22_KI270733v1_random	174706	175706	+	35.6	0.000	39.000000	10.56	2.38e-31	1.19
chr4-712	chr4	2364467	2365467	+	35.6	0.000	45.500000	10.82	8.19e-32	1.06
chr4-677	chr4	56655717	56656717	+	35.6	0.000	48.000000	4.78	1.80e-17	0.98
chr4-662	chr4	118352457	118353457	+	35.6	0.000	50.000000	6.48	1.39e-22	1.00
chr4-684	chr4	142556675	142557675	+	35.6	0.000	48.000000	4.62	6.12e-17	0.99
chr4_GL000008v2_random-1	chr4_GL000008v2_random	2895	3895	+	35.6	0.000	48.000000	4.97	4.03e-18	0.97
chr7-912	chr7	21338484	21339484	+	35.6	0.000	45.500000	11.88	1.53e-33	1.03
chr7-906	chr7	89622370	89623370	+	35.6	0.000	46.000000	7.70	1.26e-25	1.04
chrX-547	chrX	21972520	21973520	+	35.6	0.000	46.500000	7.07	4.23e-24	1.00
chr1-1812	chr1	869391	870391	+	35.3	0.000	44.500000	20.14	7.77e-44	1.03
chr1-1788	chr1	1059055	1060055	+	35.3	0.000	45.500000	6.36	1.88e-22	1.01
chr1-1748	chr1	24186997	24187997	+	35.3	0.000	47.500000	9.40	2.07e-29	1.00
chr1-1762	chr1	32371807	32372807	+	35.3	0.000	47.000000	21.15	8.75e-45	0.98
chr1-1779	chr1	45543508	45544508	+	35.3	0.000	46.000000	16.27	1.03e-39	1.01
chr1-1739	chr1	167687356	167688356	+	35.3	0.000	48.500000	10.07	1.12e-30	0.98
chr1-1740	chr1	184036566	184037566	+	35.3	0.000	48.500000	6.93	5.90e-24	1.02
chr1-1775	chr1	207831707	207832707	+	35.3	0.000	46.500000	5.16	6.63e-19	1.03
chr2-1323	chr2	9799326	9800326	+	35.3	0.000	48.000000	7.98	1.90e-26	0.99
chr2-1324	chr2	11778749	11779749	+	35.3	0.000	48.000000	4.25	8.85e-16	1.06
chr2-1291	chr2	38681961	38682961	+	35.3	0.000	49.500000	7.62	1.26e-25	1.01
chr2-1350	chr2	70108537	70109537	+	35.3	0.000	46.500000	11.59	2.77e-33	1.00
chr2-1329	chr2	108965348	108966348	+	35.3	0.000	48.000000	5.79	7.44e-21	1.00
chr2-1384	chr2	113390030	113391030	+	35.3	0.000	45.000000	15.96	2.39e-39	1.03
chr2-1317	chr2	147499821	147500821	+	35.3	0.000	48.500000	9.00	1.28e-28	0.99
chr2-1301	chr2	218034232	218035232	+	35.3	0.000	49.500000	6.93	5.90e-24	1.02
chr2-1341	chr2	221419861	221420861	+	35.3	0.000	47.500000	13.65	2.34e-36	0.99
chr2-1270	chr2	229714290	229715290	+	35.3	0.000	51.000000	6.88	8.20e-24	1.02
chr3-1110	chr3	32963551	32964551	+	35.3	0.000	45.000000	9.95	1.85e-30	1.03
chr3-1119	chr3	52271003	52272003	+	35.3	0.000	44.500000	4.89	5.01e-18	1.03
chr4-716	chr4	82223455	82224455	+	35.3	0.000	45.500000	8.91	2.00e-28	1.03
chr4-703	chr4	83125498	83126498	+	35.3	0.000	46.500000	11.13	1.56e-32	1.00
chr4-698	chr4	153642997	153643997	+	35.3	0.000	47.000000	6.22	4.56e-22	1.00
chr5-893	chr5	73215641	73216641	+	35.3	0.000	45.500000	7.69	8.71e-26	1.02
chr5-887	chr5	126972286	126973286	+	35.3	0.000	46.000000	8.81	3.10e-28	1.06
chr5-970	chr5	141591734	141592734	+	35.3	0.000	41.000000	14.59	1.26e-37	1.12
chr6-1076	chr6	6654483	6655483	+	35.3	0.000	47.500000	8.81	3.10e-28	0.98
chr6-1101	chr6	90392913	90393913	+	35.3	0.000	45.500000	4.60	5.01e-17	1.01
chr6-1069	chr6	90610586	90611586	+	35.3	0.000	48.000000	9.51	1.29e-29	0.98
chr6-1108	chr6	130281877	130282877	+	35.3	0.000	45.000000	13.22	9.32e-36	1.03
chr6-1129	chr6	168894817	168895817	+	35.3	0.000	44.000000	13.02	1.83e-35	1.04
chr7-897	chr7	5494541	5495541	+	35.3	0.000	46.500000	8.38	2.57e-27	1.03
chr7-884	chr7	24924080	24925080	+	35.3	0.000	48.000000	6.61	4.07e-23	0.98
chr7-905	chr7	45026948	45027948	+	35.3	0.000	46.000000	6.51	7.57e-23	1.00
chr7-887	chr7	64877092	64878092	+	35.3	0.000	47.500000	11.13	1.56e-32	0.98
chr9-680	chr9	33458298	33459298	+	35.3	0.000	49.000000	4.27	7.38e-16	0.99
chr9-705	chr9	99076251	99077251	+	35.3	0.000	46.500000	13.22	9.32e-36	0.99
chr10-816	chr10	4131178	4132178	+	35.3	0.000	46.500000	11.75	1.53e-33	0.99
chr10-827	chr10	13116056	13117056	+	35.3	0.000	45.500000	19.23	6.21e-43	1.04
chr10-811	chr10	22029077	22030077	+	35.3	0.000	47.000000	16.92	1.82e-40	0.99
chr10-824	chr10	30998209	30999209	+	35.3	0.000	46.000000	14.34	2.67e-37	1.04
chr11-913	chr11	45899453	45900453	+	35.3	0.000	46.500000	4.92	4.03e-18	1.00
chr11-852	chr11	64206413	64207413	+	35.3	0.000	52.000000	4.36	3.51e-16	0.98
chr11-925	chr11	110711980	110712980	+	35.3	0.000	46.000000	5.76	9.71e-21	1.01
chr12-948	chr12	21614265	21615265	+	35.3	0.000	46.500000	7.69	8.71e-26	1.03
chr12-949	chr12	47391263	47392263	+	35.3	0.000	46.500000	9.61	8.01e-30	1.00
chr12-934	chr12	51590435	51591435	+	35.3	0.000	48.500000	13.22	9.32e-36	1.01
chr12-984	chr12	93245267	93246267	+	35.3	0.000	44.000000	5.42	9.74e-20	1.04
chr13-431	chr13	20231333	20232333	+	35.3	0.000	47.500000	5.79	7.44e-21	0.98
chr14-617	chr14	21097846	21098846	+	35.3	0.000	48.000000	5.72	1.27e-20	0.99
chr14-618	chr14	50791821	50792821	+	35.3	0.000	48.000000	5.83	5.69e-21	0.99
chr14-634	chr14	75232300	75233300	+	35.3	0.000	46.000000	6.51	7.57e-23	1.02
chr14-622	chr14	97724090	97725090	+	35.3	0.000	48.000000	6.36	1.88e-22	0.98
chr14-614	chr14	104694899	104695899	+	35.3	0.000	48.500000	6.88	8.20e-24	0.98
chr15-539	chr15	76286077	76287077	+	35.3	0.000	45.500000	24.17	2.16e-47	1.01
chr16-630	chr16	3065123	3066123	+	35.3	0.000	48.500000	4.57	6.12e-17	0.98
chr16-639	chr16	30395090	30396090	+	35.3	0.000	47.500000	10.19	6.72e-31	1.00
chr16-648	chr16	57092279	57093279	+	35.3	0.000	47.000000	5.60	2.76e-20	1.00
chr16-643	chr16	81451576	81452576	+	35.3	0.000	47.500000	5.79	7.44e-21	1.02
chr16-649	chr16	89483725	89484725	+	35.3	0.000	47.000000	7.49	2.62e-25	1.00
chr17-803	chr17	489193	490193	+	35.3	0.000	51.500000	9.10	8.20e-29	0.99
chr17-917	chr17	39617456	39618456	+	35.3	0.000	43.000000	7.23	1.08e-24	1.07
chr17-951	chr17	45427755	45428755	+	35.3	0.000	40.500000	5.49	5.92e-20	1.16
chr17-878	chr17	49968226	49969226	+	35.3	0.000	46.000000	6.09	1.08e-21	1.03
chr17-864	chr17	72726819	72727819	+	35.3	0.000	47.000000	9.10	8.20e-29	0.99
chr17-866	chr17	78313834	78314834	+	35.3	0.000	47.000000	9.30	3.29e-29	0.98
chr19-886	chr19	1470344	1471344	+	35.3	0.000	48.000000	8.38	2.57e-27	0.98
chr19-908	chr19	10236004	10237004	+	35.3	0.000	46.500000	10.99	2.74e-32	1.00
chr19-941	chr19	45816887	45817887	+	35.3	0.000	43.500000	10.71	8.19e-32	1.08
chr19-954	chr19	57559274	57560274	+	35.3	0.000	42.000000	16.27	1.03e-39	1.13
chr20-396	chr20	26009541	26010541	+	35.3	0.000	47.500000	20.63	2.64e-44	1.03
chr20-424	chr20	44609760	44610760	+	35.3	0.000	43.000000	13.43	4.69e-36	1.09
chr21-197	chr21	15823314	15824314	+	35.3	0.000	47.000000	5.64	2.13e-20	1.06
chr21-194	chr21	35037500	35038500	+	35.3	0.000	48.000000	7.69	8.71e-26	0.99
chrX-567	chrX	17987456	17988456	+	35.3	0.000	44.500000	16.59	4.38e-40	1.04
chrX-552	chrX	131763395	131764395	+	35.3	0.000	46.500000	4.57	6.12e-17	1.01
chr1-1701	chr1	7953735	7954735	+	34.9	0.000	50.500000	9.10	4.80e-28	0.98
chr1-1800	chr1	16167505	16168505	+	34.9	0.000	45.000000	13.72	1.59e-35	1.00
chr1-1789	chr1	20696313	20697313	+	34.9	0.000	45.500000	10.21	4.15e-30	0.99
chr1-1781	chr1	66357167	66358167	+	34.9	0.000	46.000000	9.85	1.84e-29	0.99
chr1-1772	chr1	67307132	67308132	+	34.9	0.000	46.500000	9.96	1.13e-29	0.97
chr1-1824	chr1	110646998	110647998	+	34.9	0.000	44.500000	12.13	2.99e-33	1.01
chr1-1773	chr1	116006295	116007295	+	34.9	0.000	46.500000	10.08	6.87e-30	0.98
chr1-1806	chr1	156600907	156601907	+	34.9	0.000	45.000000	8.54	6.34e-27	1.06
chr1-1786	chr1	168386886	168387886	+	34.9	0.000	46.000000	7.90	1.52e-25	1.00
chr1-1767	chr1	185338635	185339635	+	34.9	0.000	47.000000	11.01	1.74e-31	0.97
chr1-1809	chr1	197399834	197400834	+	34.9	0.000	45.000000	11.16	1.00e-31	1.00
chr1-1758	chr1	201739494	201740494	+	34.9	0.000	47.500000	7.61	6.72e-25	1.00
chr1-1797	chr1	212256019	212257019	+	34.9	0.000	45.500000	7.41	1.97e-24	0.99
chr1-1728	chr1	212950123	212951123	+	34.9	0.000	49.000000	9.62	4.82e-29	0.98
chr2-1410	chr2	64917380	64918380	+	34.9	0.000	43.500000	8.37	1.44e-26	1.03
chr2-1357	chr2	72886933	72887933	+	34.9	0.000	46.000000	10.59	8.79e-31	0.99
chr2-1425	chr2	117803481	117804481	+	34.9	0.000	43.000000	18.20	8.28e-41	1.08
chr2-1352	chr2	135948429	135949429	+	34.9	0.000	46.500000	13.29	6.31e-35	0.97
chr2-1416	chr2	160180897	160181897	+	34.9	0.000	43.500000	13.72	1.59e-35	1.05
chr2-1372	chr2	166802732	166803732	+	34.9	0.000	45.500000	7.15	7.85e-24	0.99
chr2-1450	chr2	176140148	176141148	+	34.9	0.000	42.000000	7.09	1.10e-23	1.07
chr2-1435	chr2	202588375	202589375	+	34.9	0.000	42.500000	9.40	1.23e-28	1.11
chr2-1349	chr2	218257247	218258247	+	34.9	0.000	47.000000	7.15	7.85e-24	0.98
chr3-1118	chr3	33787068	33788068	+	34.9	0.000	44.500000	9.51	7.72e-29	1.02
chr3-1097	chr3	37216432	37217432	+	34.9	0.000	46.500000	6.02	6.60e-21	0.98
chr3-1085	chr3	42159445	42160445	+	34.9	0.000	47.500000	10.73	5.17e-31	0.98
chr3-1098	chr3	45225891	45226891	+	34.9	0.000	46.500000	9.20	3.07e-28	0.99
chr3-1178	chr3	120794682	120795682	+	34.9	0.000	42.000000	7.61	6.72e-25	1.10
chr3-1132	chr3	134473576	134474576	+	34.9	0.000	44.000000	14.19	3.84e-36	1.02
chr3-1089	chr3	157081413	157082413	+	34.9	0.000	47.500000	6.86	4.10e-23	0.97
chr3-1136	chr3	183469031	183470031	+	34.9	0.000	44.000000	7.03	1.54e-23	1.05
chr4-714	chr4	26985501	26986501	+	34.9	0.000	45.500000	11.79	9.99e-33	1.00
chr4-707	chr4	38529323	38530323	+	34.9	0.000	46.000000	11.62	1.80e-32	0.98
chr4-717	chr4	94339076	94340076	+	34.9	0.000	45.500000	10.73	5.17e-31	1.00
chr4-695	chr4	109574148	109575148	+	34.9	0.000	47.000000	8.63	4.18e-27	0.98
chr4-710	chr4	183430378	183431378	+	34.9	0.000	46.000000	7.75	3.22e-25	1.03
chr5-880	chr5	16673041	16674041	+	34.9	0.000	46.500000	12.88	2.38e-34	0.98
chr5-899	chr5	39282986	39283986	+	34.9	0.000	45.000000	19.02	1.19e-41	1.00
chr5-884	chr5	55072374	55073374	+	34.9	0.000	46.000000	12.88	2.38e-34	1.00
chr5-897	chr5	159337303	159338303	+	34.9	0.000	45.500000	5.17	2.18e-18	0.99
chr6-1089	chr6	26554149	26555149	+	34.9	0.000	46.500000	4.78	3.75e-17	0.99
chr6-1102	chr6	118618657	118619657	+	34.9	0.000	45.500000	4.25	2.65e-15	1.05
chr6-1090	chr6	127855515	127856515	+	34.9	0.000	46.500000	5.69	5.61e-20	1.01
chr7-919	chr7	1512463	1513463	+	34.9	0.000	45.000000	17.44	5.26e-40	1.01
chr7-911	chr7	7201206	7202206	+	34.9	0.000	45.500000	10.87	3.01e-31	1.00
chr7-898	chr7	87318709	87319709	+	34.9	0.000	46.500000	9.20	3.07e-28	0.99
chr7-888	chr7	127446966	127447966	+	34.9	0.000	47.500000	4.76	4.62e-17	1.01
chr7-907	chr7	128937555	128938555	+	34.9	0.000	46.000000	4.02	1.78e-14	0.98
chr7-924	chr7	131027093	131028093	+	34.9	0.000	45.000000	5.40	4.17e-19	1.03
chr8-697	chr8	81780301	81781301	+	34.9	0.000	46.500000	6.02	6.60e-21	1.00
chr9-696	chr9	14314799	14315799	+	34.9	0.000	47.000000	4.27	2.21e-15	0.97
chr9-707	chr9	37528693	37529693	+	34.9	0.000	46.000000	6.54	2.70e-22	0.99
chr9-699	chr9	75237854	75238854	+	34.9	0.000	47.000000	9.96	1.13e-29	1.05
chr10-821	chr10	62681035	62682035	+	34.9	0.000	46.500000	9.62	4.82e-29	0.99
chr10-813	chr10	69392069	69393069	+	34.9	0.000	47.000000	8.90	1.16e-27	0.99
chr11-963	chr11	14633174	14634174	+	34.9	0.000	43.000000	15.79	3.83e-38	1.06
chr11-907	chr11	44949962	44950962	+	34.9	0.000	47.000000	4.08	1.07e-14	1.01
chr11-901	chr11	45385544	45386544	+	34.9	0.000	47.500000	9.62	4.82e-29	0.98
chr11-894	chr11	48109380	48110380	+	34.9	0.000	48.000000	6.44	4.94e-22	0.97
chr11-915	chr11	57638544	57639544	+	34.9	0.000	46.500000	5.58	1.21e-19	0.97
