# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01
#
# total peaks = 39675
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 202
# genome size = 2000000000
# Total tags = 16333084.5
# Total tags in peaks = 4735920.5
# Approximate IP efficiency = 29.00%
# tags per bp = 0.007487
# expected tags per peak = 7.487
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 7.749239e-04
# FDR tag threshold = 18.0
# number of putative peaks = 53169
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 13493
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_A01/A01.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr20-797	chr20	10452985	10453985	+	26.0	0.000	42.500000	15.94	4.10e-35	0.98
chr20-787	chr20	31698890	31699890	+	26.0	0.000	43.500000	11.09	5.47e-29	0.97
chr20-835	chr20	49993138	49994138	+	26.0	0.000	40.500000	10.34	7.88e-28	1.03
chr20-812	chr20	57503018	57504018	+	26.0	0.000	42.000000	4.75	1.08e-15	0.99
chr21-345	chr21	34361591	34362591	+	26.0	0.000	41.500000	10.77	1.63e-28	1.03
chr22-685	chr22	24331393	24332393	+	26.0	0.000	38.500000	7.73	4.15e-23	1.08
chr22-662	chr22	49925324	49926324	+	26.0	0.000	41.000000	4.69	1.63e-15	1.02
chrX-697	chrX	65925999	65926999	+	26.0	0.000	42.500000	9.00	1.47e-25	0.97
chrX-730	chrX	101799129	101800129	+	26.0	0.000	40.000000	8.32	2.79e-24	1.06
chr1-2663	chr1	9717154	9718154	+	25.7	0.000	42.500000	4.25	2.93e-14	1.06
chr1-2739	chr1	21279723	21280723	+	25.7	0.000	41.000000	4.78	5.77e-16	1.00
chr1-2716	chr1	29711845	29712845	+	25.7	0.000	41.500000	7.00	9.86e-22	1.03
chr1-2792	chr1	33420862	33421862	+	25.7	0.000	40.000000	16.43	7.65e-36	1.06
chr1-2742	chr1	51267831	51268831	+	25.7	0.000	41.000000	5.82	7.23e-19	1.06
chr1-2850	chr1	89080618	89081618	+	25.7	0.000	39.000000	9.57	9.37e-27	1.08
chr1-2821	chr1	93042054	93043054	+	25.7	0.000	39.500000	8.79	2.27e-25	1.06
chr1-2647	chr1	94339311	94340311	+	25.7	0.000	43.000000	9.45	1.51e-26	0.99
chr1-2746	chr1	109762615	109763615	+	25.7	0.000	41.000000	4.55	2.98e-15	1.07
chr1-2627	chr1	114457858	114458858	+	25.7	0.000	43.500000	10.96	5.47e-29	0.99
chr1-2522	chr1	119711687	119712687	+	25.7	0.000	46.000000	4.72	8.78e-16	0.99
chr1-2748	chr1	161625931	161626931	+	25.7	0.000	41.000000	9.95	2.17e-27	1.03
chr1-2705	chr1	167328587	167329587	+	25.7	0.000	42.000000	9.00	9.41e-26	1.00
chr1-2776	chr1	173048221	173049221	+	25.7	0.000	40.500000	7.20	3.55e-22	1.04
chr1-2777	chr1	180252256	180253256	+	25.7	0.000	40.500000	6.57	9.44e-21	1.02
chr1-2655	chr1	182299801	182300801	+	25.7	0.000	43.000000	6.15	1.03e-19	1.02
chr1-2750	chr1	184482970	184483970	+	25.7	0.000	41.000000	6.87	1.91e-21	1.02
chr1-2732	chr1	203889282	203890282	+	25.7	0.000	41.500000	14.54	9.52e-34	0.99
chr1-2782	chr1	214291940	214292940	+	25.7	0.000	40.500000	11.28	1.77e-29	1.04
chr1-2757	chr1	229164857	229165857	+	25.7	0.000	41.000000	9.11	6.01e-26	1.03
chr1-2805	chr1	247456822	247457822	+	25.7	0.000	40.000000	5.48	5.77e-18	1.04
chr2-2121	chr2	11945077	11946077	+	25.7	0.000	40.500000	5.11	6.35e-17	1.06
chr2-2183	chr2	21231664	21232664	+	25.7	0.000	39.500000	10.08	1.31e-27	1.04
chr2-2056	chr2	26411911	26412911	+	25.7	0.000	42.000000	12.19	8.95e-31	0.99
chr2-2099	chr2	37414225	37415225	+	25.7	0.000	41.000000	9.00	9.41e-26	1.02
chr2-2128	chr2	38485351	38486351	+	25.7	0.000	40.500000	10.22	7.88e-28	1.08
chr2-2023	chr2	48197973	48198973	+	25.7	0.000	43.000000	10.22	7.88e-28	1.04
chr2-2188	chr2	58608968	58609968	+	25.7	0.000	39.500000	9.57	9.37e-27	1.06
chr2-2080	chr2	73293116	73294116	+	25.7	0.000	41.500000	5.36	1.21e-17	1.04
chr2-2161	chr2	87331783	87332783	+	25.7	0.000	40.000000	34.36	9.87e-49	1.03
chr2-2222	chr2	96022358	96023358	+	25.7	0.000	39.000000	8.40	1.23e-24	1.08
chr2-2284	chr2	97948654	97949654	+	25.7	0.000	37.500000	13.75	8.53e-33	1.10
chr2-2193	chr2	98412543	98413543	+	25.7	0.000	39.500000	6.10	1.37e-19	1.10
chr2-2196	chr2	101446592	101447592	+	25.7	0.000	39.500000	9.00	9.41e-26	1.04
chr2-2164	chr2	102005919	102006919	+	25.7	0.000	40.000000	4.67	1.33e-15	1.06
chr2-2084	chr2	106095416	106096416	+	25.7	0.000	41.500000	8.79	2.27e-25	0.99
chr2-2138	chr2	120312868	120313868	+	25.7	0.000	40.500000	7.88	1.34e-23	1.04
chr2-2223	chr2	136245838	136246838	+	25.7	0.000	39.000000	10.80	9.49e-29	1.06
chr2-2013	chr2	152097692	152098692	+	25.7	0.000	43.500000	7.00	9.86e-22	0.99
chr2-2112	chr2	178913940	178914940	+	25.7	0.000	41.000000	4.67	1.33e-15	1.04
chr2-2298	chr2	181846254	181847254	+	25.7	0.000	37.500000	4.09	1.01e-13	1.10
chr2-2113	chr2	191377013	191378013	+	25.7	0.000	41.000000	11.12	3.13e-29	1.04
chr2-2273	chr2	232293084	232294084	+	25.7	0.000	38.000000	4.88	3.03e-16	1.14
chr2-2147	chr2	236545789	236546789	+	25.7	0.000	40.500000	6.30	4.31e-20	1.02
chr3-1732	chr3	15635953	15636953	+	25.7	0.000	41.500000	13.03	6.75e-32	1.00
chr3-1749	chr3	30289107	30290107	+	25.7	0.000	41.000000	12.81	1.31e-31	1.00
chr3-1934	chr3	30693132	30694132	+	25.7	0.000	36.000000	6.69	5.04e-21	1.14
chr3-1753	chr3	46557952	46558952	+	25.7	0.000	41.000000	9.00	9.41e-26	1.03
chr3-1685	chr3	69500206	69501206	+	25.7	0.000	43.000000	10.08	1.31e-27	1.00
chr3-1757	chr3	102222840	102223840	+	25.7	0.000	41.000000	10.22	7.88e-28	1.02
chr3-1761	chr3	156668147	156669147	+	25.7	0.000	41.000000	5.04	1.00e-16	1.02
chr3-1711	chr3	159922433	159923433	+	25.7	0.000	42.500000	6.30	4.31e-20	1.02
chr3-1730	chr3	184497565	184498565	+	25.7	0.000	42.000000	6.75	3.66e-21	1.00
chr3-1835	chr3	188842201	188843201	+	25.7	0.000	39.000000	9.57	9.37e-27	1.10
chr3-1661	chr3	195862961	195863961	+	25.7	0.000	44.000000	4.45	6.53e-15	0.99
chr4-1057	chr4	76516027	76517027	+	25.7	0.000	41.000000	9.22	3.81e-26	1.00
chr4-1089	chr4	124702883	124703883	+	25.7	0.000	39.000000	14.54	9.52e-34	1.10
chr4-1084	chr4	153449767	153450767	+	25.7	0.000	39.500000	4.72	8.78e-16	1.06
chr4-1043	chr4	184833248	184834248	+	25.7	0.000	42.000000	13.03	6.75e-32	1.00
chr5-1348	chr5	14675855	14676855	+	25.7	0.000	41.000000	6.30	4.31e-20	1.00
chr5-1362	chr5	17443453	17444453	+	25.7	0.000	40.500000	14.26	2.01e-33	1.02
chr5-1338	chr5	35483109	35484109	+	25.7	0.000	41.500000	4.78	5.77e-16	1.04
chr5-1313	chr5	35517753	35518753	+	25.7	0.000	43.000000	18.00	2.08e-37	1.03
chr5-1372	chr5	50634590	50635590	+	25.7	0.000	40.000000	14.26	2.01e-33	1.03
chr5-1375	chr5	56070984	56071984	+	25.7	0.000	40.000000	10.50	2.78e-28	1.03
chr5-1390	chr5	76304924	76305924	+	25.7	0.000	39.500000	8.40	1.23e-24	1.08
chr5-1377	chr5	81778889	81779889	+	25.7	0.000	40.000000	7.41	1.24e-22	1.07
chr5-1366	chr5	112847899	112848899	+	25.7	0.000	40.500000	9.69	5.79e-27	1.02
chr5-1335	chr5	135377054	135378054	+	25.7	0.000	42.000000	4.47	5.38e-15	1.00
chr5-1357	chr5	163963662	163964662	+	25.7	0.000	41.000000	16.09	1.79e-35	1.03
chr5-1478	chr5	170466690	170467690	+	25.7	0.000	37.500000	6.25	5.78e-20	1.13
chr6-1634	chr6	225010	226010	+	25.7	0.000	41.500000	9.00	9.41e-26	1.00
chr6-1635	chr6	3012839	3013839	+	25.7	0.000	41.500000	8.49	8.14e-25	1.07
chr6-1668	chr6	6468880	6469880	+	25.7	0.000	40.500000	7.27	2.51e-22	1.03
chr6-1587	chr6	34272879	34273879	+	25.7	0.000	43.500000	7.56	6.00e-23	1.00
chr6-1612	chr6	37160784	37161784	+	25.7	0.000	42.500000	21.60	1.44e-40	0.99
chr6-1673	chr6	47203200	47204200	+	25.7	0.000	40.500000	10.65	1.63e-28	1.04
chr6-1589	chr6	52503991	52504991	+	25.7	0.000	43.500000	9.11	6.01e-26	1.00
chr6-1749	chr6	54191118	54192118	+	25.7	0.000	38.000000	11.45	9.95e-30	1.08
chr6-1861	chr6	111119552	111120552	+	25.7	0.000	35.500000	9.00	9.41e-26	1.16
chr6-1617	chr6	111823616	111824616	+	25.7	0.000	42.500000	10.22	7.88e-28	1.03
chr6-1619	chr6	137910087	137911087	+	25.7	0.000	42.500000	6.75	3.66e-21	0.98
chr6-1707	chr6	137950797	137951797	+	25.7	0.000	39.500000	13.75	8.53e-33	1.07
chr6-1648	chr6	148509566	148510566	+	25.7	0.000	41.500000	10.22	7.88e-28	0.99
chr6-1650	chr6	154713952	154714952	+	25.7	0.000	41.500000	8.31	1.86e-24	0.99
chr7-1320	chr7	4791932	4792932	+	25.7	0.000	42.500000	4.91	2.44e-16	0.99
chr7-1477	chr7	23242014	23243014	+	25.7	0.000	36.500000	8.40	1.23e-24	1.14
chr7-1368	chr7	77500561	77501561	+	25.7	0.000	40.500000	28.00	4.09e-45	1.04
chr7-1404	chr7	88243105	88244105	+	25.7	0.000	39.000000	14.00	4.17e-33	1.13
chr7-1439	chr7	90244543	90245543	+	25.7	0.000	38.000000	7.13	5.01e-22	1.10
chr7-1391	chr7	98186657	98187657	+	25.7	0.000	39.500000	9.33	2.40e-26	1.04
chr7-1312	chr7	102713087	102714087	+	25.7	0.000	43.000000	8.31	1.86e-24	0.99
chr7-1347	chr7	112930453	112931453	+	25.7	0.000	41.500000	18.90	2.99e-38	1.02
chr7-1444	chr7	129858891	129859891	+	25.7	0.000	38.000000	9.11	6.01e-26	1.11
chr7-1314	chr7	130140888	130141888	+	25.7	0.000	43.000000	7.00	9.86e-22	0.99
chr7-1371	chr7	130943220	130944220	+	25.7	0.000	40.500000	8.04	6.17e-24	1.03
chr8-1078	chr8	18196771	18197771	+	25.7	0.000	43.000000	9.00	9.41e-26	0.98
chr8-1107	chr8	29737214	29738214	+	25.7	0.000	41.500000	11.63	5.53e-30	1.02
chr8-1099	chr8	32486914	32487914	+	25.7	0.000	42.000000	10.50	2.78e-28	1.02
chr8-1153	chr8	57448895	57449895	+	25.7	0.000	39.000000	5.14	5.04e-17	1.06
chr8-1143	chr8	66176850	66177850	+	25.7	0.000	39.500000	10.08	1.31e-27	1.06
chr8-1172	chr8	70172408	70173408	+	25.7	0.000	38.000000	9.11	6.01e-26	1.13
chr8-1154	chr8	78206316	78207316	+	25.7	0.000	39.000000	13.26	3.43e-32	1.07
chr8-1127	chr8	95053894	95054894	+	25.7	0.000	40.500000	15.43	9.23e-35	1.04
chr8-1112	chr8	102128168	102129168	+	25.7	0.000	41.500000	9.57	9.37e-27	1.03
chr8-1065	chr8	124425660	124426660	+	25.7	0.000	44.000000	5.68	1.60e-18	1.03
chr8-1131	chr8	131920046	131921046	+	25.7	0.000	40.500000	4.78	5.77e-16	1.02
chr8-1123	chr8	143135911	143136911	+	25.7	0.000	41.000000	7.07	7.04e-22	1.00
chr9-1177	chr9	35756597	35757597	+	25.7	0.000	42.000000	8.40	1.23e-24	1.00
chr9-1282	chr9	79357272	79358272	+	25.7	0.000	36.500000	13.03	6.75e-32	1.13
chr9-1169	chr9	97557349	97558349	+	25.7	0.000	42.500000	6.87	1.91e-21	0.98
chr9-1157	chr9	98790810	98791810	+	25.7	0.000	43.000000	8.59	5.35e-25	0.99
chr9-1192	chr9	113376543	113377543	+	25.7	0.000	41.500000	7.41	1.24e-22	1.00
chr9-1181	chr9	120783421	120784421	+	25.7	0.000	42.000000	11.12	3.13e-29	1.02
chr10-1370	chr10	7206177	7207177	+	25.7	0.000	38.500000	10.65	1.63e-28	1.08
chr10-1307	chr10	17805432	17806432	+	25.7	0.000	41.000000	6.87	1.91e-21	1.02
chr10-1297	chr10	28558802	28559802	+	25.7	0.000	41.500000	6.20	7.74e-20	1.02
chr10-1396	chr10	33612240	33613240	+	25.7	0.000	37.500000	14.00	4.17e-33	1.11
chr10-1298	chr10	47311719	47312719	+	25.7	0.000	41.500000	5.32	1.54e-17	1.03
chr10-1346	chr10	63143798	63144798	+	25.7	0.000	39.500000	9.82	3.56e-27	1.08
chr10-1325	chr10	77711044	77712044	+	25.7	0.000	40.500000	8.13	4.16e-24	1.03
chr10-1312	chr10	88042384	88043384	+	25.7	0.000	41.000000	4.09	1.01e-13	1.02
chr10-1282	chr10	93441958	93442958	+	25.7	0.000	42.500000	5.95	3.19e-19	1.00
chr10-1305	chr10	110354111	110355111	+	25.7	0.000	41.500000	4.97	1.57e-16	1.06
chr10-1319	chr10	125047823	125048823	+	25.7	0.000	41.000000	5.91	4.20e-19	1.02
chr11-1482	chr11	1890219	1891219	+	25.7	0.000	42.500000	4.37	1.16e-14	0.99
chr11-1484	chr11	9137384	9138384	+	25.7	0.000	42.500000	6.46	1.75e-20	0.99
chr11-1566	chr11	9551655	9552655	+	25.7	0.000	39.500000	14.00	4.17e-33	1.04
chr11-1537	chr11	30342322	30343322	+	25.7	0.000	40.500000	11.45	9.95e-30	1.07
chr11-1523	chr11	59565668	59566668	+	25.7	0.000	41.000000	7.88	1.34e-23	1.00
chr11-1541	chr11	68370448	68371448	+	25.7	0.000	40.500000	5.73	1.23e-18	1.02
chr11-1487	chr11	68869717	68870717	+	25.7	0.000	42.500000	11.28	1.77e-29	1.00
chr11-1502	chr11	83173659	83174659	+	25.7	0.000	42.000000	6.63	6.91e-21	1.00
chr11-1629	chr11	86214430	86215430	+	25.7	0.000	37.500000	7.41	1.24e-22	1.10
chr11-1543	chr11	102727555	102728555	+	25.7	0.000	40.500000	7.96	9.12e-24	1.03
chr11-1465	chr11	105022687	105023687	+	25.7	0.000	43.500000	16.43	7.65e-36	1.02
chr12-1411	chr12	6092761	6093761	+	25.7	0.000	45.000000	7.13	5.01e-22	0.99
chr12-1452	chr12	11732311	11733311	+	25.7	0.000	43.500000	4.47	5.38e-15	1.02
chr12-1765	chr12	22443049	22444049	+	25.7	0.000	33.500000	9.45	1.51e-26	1.23
chr12-1470	chr12	26704785	26705785	+	25.7	0.000	43.000000	8.31	1.86e-24	1.00
chr12-1530	chr12	49428922	49429922	+	25.7	0.000	40.500000	17.18	1.32e-36	1.02
chr12-1522	chr12	63893842	63894842	+	25.7	0.000	41.000000	9.82	3.56e-27	1.00
chr12-1532	chr12	64500072	64501072	+	25.7	0.000	40.500000	16.43	7.65e-36	1.04
chr12-1603	chr12	64781902	64782902	+	25.7	0.000	38.000000	7.71	2.86e-23	1.08
chr12-1686	chr12	81955312	81956312	+	25.7	0.000	36.000000	16.09	1.79e-35	1.16
chr12-1628	chr12	89949588	89950588	+	25.7	0.000	37.500000	16.43	7.65e-36	1.10
chr12-1534	chr12	101909229	101910229	+	25.7	0.000	40.500000	8.59	5.35e-25	1.03
chr12-1513	chr12	113341255	113342255	+	25.7	0.000	41.500000	6.20	7.74e-20	0.99
chr13-563	chr13	46015011	46016011	+	25.7	0.000	39.000000	15.75	4.10e-35	1.06
chr13-536	chr13	49300829	49301829	+	25.7	0.000	41.500000	5.11	6.35e-17	1.04
chr13-544	chr13	49635424	49636424	+	25.7	0.000	40.500000	9.45	1.51e-26	1.08
chr13-593	chr13	50936366	50937366	+	25.7	0.000	37.500000	8.69	3.49e-25	1.10
chr13-513	chr13	112942606	112943606	+	25.7	0.000	44.000000	5.21	3.16e-17	1.04
chr14-930	chr14	50859773	50860773	+	25.7	0.000	42.500000	6.63	6.91e-21	0.99
chr14-1001	chr14	55713204	55714204	+	25.7	0.000	38.500000	6.69	5.04e-21	1.07
chr14-938	chr14	60331193	60332193	+	25.7	0.000	42.000000	6.81	2.65e-21	1.00
chr14-959	chr14	61252767	61253767	+	25.7	0.000	41.000000	10.08	1.31e-27	1.00
chr14-1023	chr14	71424626	71425626	+	25.7	0.000	37.500000	10.50	2.78e-28	1.10
chr14-965	chr14	77347482	77348482	+	25.7	0.000	40.500000	9.00	9.41e-26	1.03
chr14-980	chr14	89003920	89004920	+	25.7	0.000	40.000000	6.75	3.66e-21	1.07
chr14-926	chr14	89040410	89041410	+	25.7	0.000	43.000000	11.63	5.53e-30	0.98
chr14-958	chr14	101721765	101722765	+	25.7	0.000	41.500000	5.01	1.25e-16	1.02
chr14-986	chr14	101980451	101981451	+	25.7	0.000	39.500000	12.81	1.31e-31	1.04
chr15-1006	chr15	56984802	56985802	+	25.7	0.000	36.000000	11.12	3.13e-29	1.16
chr15-949	chr15	68298591	68299591	+	25.7	0.000	39.500000	7.71	2.86e-23	1.07
chr15-914	chr15	70527969	70528969	+	25.7	0.000	41.000000	6.87	1.91e-21	1.06
chr15-953	chr15	82017896	82018896	+	25.7	0.000	39.500000	16.80	3.21e-36	1.04
chr15-918	chr15	91021917	91022917	+	25.7	0.000	41.000000	10.96	5.47e-29	1.03
chr15-934	chr15	98779301	98780301	+	25.7	0.000	40.500000	11.12	3.13e-29	1.04
chr16-1118	chr16	8654923	8655923	+	25.7	0.000	42.000000	7.56	6.00e-23	1.02
chr16-1182	chr16	11531752	11532752	+	25.7	0.000	38.500000	7.64	4.15e-23	1.11
chr16-1173	chr16	15981993	15982993	+	25.7	0.000	39.000000	8.89	1.47e-25	1.06
chr16-1061	chr16	17301651	17302651	+	25.7	0.000	45.500000	4.82	4.66e-16	0.99
chr16-1130	chr16	50547521	50548521	+	25.7	0.000	41.500000	4.58	2.44e-15	1.00
chr16-1131	chr16	53369752	53370752	+	25.7	0.000	41.500000	5.82	7.23e-19	1.04
chr16-1157	chr16	57348745	57349745	+	25.7	0.000	40.000000	7.79	1.96e-23	1.19
chr16-1123	chr16	67216660	67217660	+	25.7	0.000	42.000000	11.63	5.53e-30	0.98
chr17-1559	chr17	18681877	18682877	+	25.7	0.000	42.500000	18.44	7.98e-38	0.99
chr17-1561	chr17	31067684	31068684	+	25.7	0.000	42.500000	12.39	4.77e-31	0.99
chr17-1518	chr17	41795588	41796588	+	25.7	0.000	44.000000	6.15	1.03e-19	0.99
chr17-1599	chr17	44547901	44548901	+	25.7	0.000	41.000000	7.00	9.86e-22	1.03
chr17-1564	chr17	46026348	46027348	+	25.7	0.000	42.500000	6.63	6.91e-21	0.99
chr17-1640	chr17	56939621	56940621	+	25.7	0.000	39.000000	10.36	4.70e-28	1.08
chr17-1591	chr17	61373410	61374410	+	25.7	0.000	41.500000	6.63	6.91e-21	0.99
chr17-1551	chr17	63633786	63634786	+	25.7	0.000	43.000000	11.81	3.05e-30	0.99
chr17-1595	chr17	81576998	81577998	+	25.7	0.000	41.500000	10.80	9.49e-29	0.99
chr18-474	chr18	12049886	12050886	+	25.7	0.000	41.500000	6.75	3.66e-21	1.00
chr18-462	chr18	35247255	35248255	+	25.7	0.000	42.500000	9.45	1.51e-26	1.00
chr18-500	chr18	41923239	41924239	+	25.7	0.000	39.000000	12.00	1.66e-30	1.08
chr18-454	chr18	48840835	48841835	+	25.7	0.000	43.500000	4.91	2.44e-16	1.00
chr18-485	chr18	58564654	58565654	+	25.7	0.000	40.500000	8.59	5.35e-25	1.03
chr19-1515	chr19	10305244	10306244	+	25.7	0.000	41.500000	7.13	5.01e-22	1.02
chr19-1546	chr19	14048264	14049264	+	25.7	0.000	40.000000	7.71	2.86e-23	1.04
chr19-1575	chr19	14147871	14148871	+	25.7	0.000	38.500000	5.18	3.99e-17	1.07
chr19-1493	chr19	16062464	16063464	+	25.7	0.000	42.500000	9.57	9.37e-27	0.99
chr19-1506	chr19	35915023	35916023	+	25.7	0.000	42.000000	7.13	5.01e-22	1.00
chr19-1520	chr19	36972758	36973758	+	25.7	0.000	41.500000	15.12	2.04e-34	1.02
chr19-1550	chr19	44206987	44207987	+	25.7	0.000	40.000000	7.64	4.15e-23	1.06
chr19-1551	chr19	45675779	45676779	+	25.7	0.000	40.000000	6.41	2.37e-20	1.08
chr20-842	chr20	20451964	20452964	+	25.7	0.000	39.500000	8.40	1.23e-24	1.07
chr20-855	chr20	45987007	45988007	+	25.7	0.000	39.000000	10.80	9.49e-29	1.07
chr20-793	chr20	47318676	47319676	+	25.7	0.000	43.000000	4.06	1.21e-13	1.00
chr20-819	chr20	62641883	62642883	+	25.7	0.000	41.500000	5.32	1.54e-17	0.99
chr22-652	chr22	20463204	20464204	+	25.7	0.000	41.500000	6.63	6.91e-21	1.00
chr22-683	chr22	32151302	32152302	+	25.7	0.000	39.000000	7.79	1.96e-23	1.07
chr22-654	chr22	36028474	36029474	+	25.7	0.000	41.500000	7.41	1.24e-22	1.03
chr22-691	chr22	39170549	39171549	+	25.7	0.000	38.500000	4.94	1.96e-16	1.13
chrX-721	chrX	21985033	21986033	+	25.7	0.000	40.500000	7.34	1.76e-22	1.06
chrX-694	chrX	46912172	46913172	+	25.7	0.000	42.500000	5.29	1.96e-17	1.00
chrX-717	chrX	78321397	78322397	+	25.7	0.000	41.000000	6.52	1.29e-20	1.04
chrX-699	chrX	129677816	129678816	+	25.7	0.000	42.500000	7.71	2.86e-23	1.00
chrX-725	chrX	154980523	154981523	+	25.7	0.000	40.500000	9.57	9.37e-27	1.02
chr1-2806	chr1	2139462	2140462	+	25.4	0.000	39.500000	4.32	5.10e-14	1.03
chr1-2738	chr1	15323255	15324255	+	25.4	0.000	41.000000	9.58	5.63e-26	0.99
chr1-2693	chr1	58583315	58584315	+	25.4	0.000	42.000000	8.59	3.04e-24	1.03
chr1-2697	chr1	87313771	87314771	+	25.4	0.000	42.000000	9.58	5.63e-26	1.00
chr1-2822	chr1	103561463	103562463	+	25.4	0.000	39.500000	13.83	5.85e-32	1.03
chr1-2374	chr1	145215437	145216437	+	25.4	0.000	49.500000	10.23	4.88e-27	0.98
chr1-2854	chr1	149200316	149201316	+	25.4	0.000	39.000000	23.34	9.27e-41	1.04
chr1-2726	chr1	150619542	150620542	+	25.4	0.000	41.500000	6.44	8.42e-20	0.99
chr1-2729	chr1	160731767	160732767	+	25.4	0.000	41.500000	8.59	3.04e-24	1.00
chr1-2861	chr1	172393518	172394518	+	25.4	0.000	39.000000	12.66	1.68e-30	1.09
chr1-2706	chr1	185345681	185346681	+	25.4	0.000	42.000000	15.24	1.43e-33	0.97
chr1-2988	chr1	198888716	198889716	+	25.4	0.000	36.500000	14.65	6.60e-33	1.12
chr1-2677	chr1	204253974	204254974	+	25.4	0.000	42.500000	6.28	2.04e-19	0.97
chr1-2780	chr1	207308307	207309307	+	25.4	0.000	40.500000	5.53	1.52e-17	0.99
chr1-2733	chr1	223080958	223081958	+	25.4	0.000	41.500000	5.98	1.11e-18	0.99
chr1-2710	chr1	235062616	235063616	+	25.4	0.000	42.000000	7.95	4.98e-23	0.98
chr1-2683	chr1	244359945	244360945	+	25.4	0.000	42.500000	10.83	6.01e-28	1.00
chr2-2182	chr2	19989591	19990591	+	25.4	0.000	39.500000	10.23	4.88e-27	1.03
chr2-2124	chr2	27726902	27727902	+	25.4	0.000	40.500000	5.34	5.14e-17	1.02
chr2-2078	chr2	29066218	29067218	+	25.4	0.000	41.500000	5.15	1.66e-16	1.00
chr2-2236	chr2	38978289	38979289	+	25.4	0.000	38.500000	10.67	1.03e-27	1.12
chr2-2310	chr2	62456707	62457707	+	25.4	0.000	37.000000	6.85	9.58e-21	1.09
chr2-2158	chr2	72862125	72863125	+	25.4	0.000	40.000000	6.23	2.72e-19	1.03
chr2-2162	chr2	87455279	87456279	+	25.4	0.000	40.000000	9.96	1.33e-26	1.03
chr2-2137	chr2	101386831	101387831	+	25.4	0.000	40.500000	10.52	1.74e-27	1.00
chr2-2105	chr2	127364955	127365955	+	25.4	0.000	41.000000	9.96	1.33e-26	0.99
chr2-2168	chr2	143402174	143403174	+	25.4	0.000	40.000000	9.11	3.52e-25	1.03
chr2-2087	chr2	149021063	149022063	+	25.4	0.000	41.500000	6.02	8.42e-19	0.99
chr2-2171	chr2	172437490	172438490	+	25.4	0.000	40.000000	9.22	2.25e-25	1.02
chr2-2141	chr2	177148483	177149483	+	25.4	0.000	40.500000	9.34	1.43e-25	1.03
chr2-2032	chr2	205698815	205699815	+	25.4	0.000	43.000000	5.37	4.05e-17	0.98
chr2-2209	chr2	232326842	232327842	+	25.4	0.000	39.500000	4.32	5.10e-14	1.13
chr3-1767	chr3	11282329	11283329	+	25.4	0.000	40.500000	7.70	1.53e-22	1.02
chr3-1734	chr3	33163807	33164807	+	25.4	0.000	41.500000	6.44	8.42e-20	0.99
chr3-1786	chr3	38102015	38103015	+	25.4	0.000	40.000000	9.83	2.16e-26	1.00
chr3-1773	chr3	50515296	50516296	+	25.4	0.000	40.500000	5.41	3.18e-17	1.00
chr3-1788	chr3	52463084	52464084	+	25.4	0.000	40.000000	7.70	1.53e-22	1.07
chr3-1755	chr3	72982467	72983467	+	25.4	0.000	41.000000	10.99	3.49e-28	0.98
chr3-1828	chr3	113788321	113789321	+	25.4	0.000	39.000000	8.69	2.00e-24	1.03
chr3-1798	chr3	177714565	177715565	+	25.4	0.000	40.000000	10.23	4.88e-27	1.02
chr3-1800	chr3	188830510	188831510	+	25.4	0.000	40.000000	10.83	6.01e-28	1.02
chr3-1854	chr3	189393337	189394337	+	25.4	0.000	38.500000	10.52	1.74e-27	1.10
chr3-1731	chr3	197455912	197456912	+	25.4	0.000	42.000000	5.57	1.18e-17	0.98
chr4-1054	chr4	12126220	12127220	+	25.4	0.000	41.000000	4.45	2.00e-14	1.00
chr4-1045	chr4	38790875	38791875	+	25.4	0.000	41.500000	7.78	1.06e-22	0.99
chr4-1046	chr4	73836510	73837510	+	25.4	0.000	41.500000	13.58	1.17e-31	0.98
chr4-1056	chr4	76059642	76060642	+	25.4	0.000	41.000000	4.98	5.08e-16	1.04
chr4-1059	chr4	109969598	109970598	+	25.4	0.000	41.000000	11.32	1.14e-28	1.03
chr4-1051	chr4	173537832	173538832	+	25.4	0.000	41.500000	7.70	1.53e-22	1.00
