featureID	uniq_len	num_alignments	counts	tpm
b4727	45	0.0	0.00	0.00
b4728	58	0.0	0.00	0.00
b4729	221	0.0	0.00	0.00
b4730	75	0.0	0.00	0.00
b4731	99	0.0	0.00	0.00
b4732	80	0.0	0.00	0.00
b4733	150	0.0	0.00	0.00
b4734	90	0.0	0.00	0.00
b4735	91	0.0	0.00	0.00
b4736	66	0.0	0.00	0.00
b4737	27	0.0	0.00	0.00
b4738	45	0.0	0.00	0.00
b4739	111	0.0	0.00	0.00
b4740	75	0.0	0.00	0.00
b4741	96	0.0	0.00	0.00
b4742	154	0.0	0.00	0.00
b4743	174	1.0	0.15	0.47
b4744	114	0.0	0.00	0.00
b4745	100	0.0	0.00	0.00
b4746	42	0.0	0.00	0.00
b4747	88	0.0	0.00	0.00
b4748	114	0.0	0.00	0.00
b4749	66	0.0	0.00	0.00
b4750	90	0.0	0.00	0.00
b4751	146	0.0	0.00	0.00
b4752	163	0.0	0.00	0.00
b4753	68	0.0	0.00	0.00
b4754	84	0.0	0.00	0.00
b4755	49	0.0	0.00	0.00
b4756	171	0.0	0.00	0.00
b4757	81	0.0	0.00	0.00
b4758	109	0.0	0.00	0.00
b4759	67	0.0	0.00	0.00
b4760	73	0.0	0.00	0.00
b4761	91	0.0	0.00	0.00
b4762	93	0.0	0.00	0.00
b4763	158	0.0	0.00	0.00
b4764	101	0.0	0.00	0.00
b4765	48	0.0	0.00	0.00
b4766	65	0.0	0.00	0.00
b4767	0	0.0	0.00	0.00
b4768	16	0.0	0.00	0.00
b4769	60	0.0	0.00	0.00
b4770	75	0.0	0.00	0.00
b4771	54	0.0	0.00	0.00
b4772	110	0.0	0.00	0.00
b4773	48	0.0	0.00	0.00
b4774	46	0.0	0.00	0.00
b4775	75	0.0	0.00	0.00
b4776	171	0.0	0.00	0.00
b4777	102	0.0	0.00	0.00
b4778	45	0.0	0.00	0.00
b4779	34	0.0	0.00	0.00
b4780	147	0.0	0.00	0.00
b4781	26	0.0	0.00	0.00
b4782	25	0.0	0.00	0.00
b4783	63	0.0	0.00	0.00
b4784	42	0.0	0.00	0.00
b4785	84	0.0	0.00	0.00
b4786	0	0.0	0.00	0.00
b4787	84	0.0	0.00	0.00
b4788	19	0.0	0.00	0.00
b4789	7	0.0	0.00	0.00
b4790	114	376.0	175.55	834.14
b4791	31	0.0	0.00	0.00
b4792	10	0.0	0.00	0.00
b4793	72	0.0	0.00	0.00
b4794	26	0.0	0.00	0.00
b4795	0	0.0	0.00	0.00
b4796	0	0.0	0.00	0.00
b4797	0	0.0	0.00	0.00
b4798	75	1.0	0.14	1.03
b4799	57	0.0	0.00	0.00
b4800	51	0.0	0.00	0.00
b4801	69	0.0	0.00	0.00
b4802	17	0.0	0.00	0.00
b4803	105	0.0	0.00	0.00
