n_genes_by_counts	total_counts	pct_counts_mt	cellrank_n_genes_by_counts	cellrank_total_counts	cellrank_pct_counts_mt	cell_index
3982	4108.066	4.671838722464465	18741	9483	48575	48575
3355	3628.5159	4.67180774748924	27777	29445	48576	48576
2425	3167.9343	4.67168064796066	46206	50864	48577	48577
3070	3468.4084	4.671672029555476	32867	37029	48578	48578
3270	3407.6062	4.671610169491525	29216	40001	48579	48579
1913	3066.728	4.671457905544147	59039	55165	48580	48580
5170	4125.454	4.671457905544147	8252	8969	48581	48581
2120	2908.3777	4.671223958333334	53603	61317	48582	48582
3455	3729.641	4.671157596170892	26136	24625	48583	48583
1621	2800.8616	4.671052631578947	67174	64821	48584	48584
2459	3549.4177	4.67095702719535	45437	33201	48585	48585
1765	3021.2444	4.670912951167728	63125	57035	48586	48586
5055	4210.245	4.670632297862965	8972	6560	48587	48587
2559	2522.7068	4.670620182650494	43300	69322	48588	48588
2364	2361.9429	4.670570814935368	47636	70193	48589	48589
2566	3402.3992	4.670379019220406	43109	40254	48590	48590
2786	3615.2163	4.670366860701232	38440	30106	48591	48591
4747	4324.6797	4.6703484011727	11068	4115	48592	48592
3796	3598.6687	4.67020944045014	21100	30917	48593	48593
3526	3702.8904	4.6696736534889896	25012	25850	48594	48594
2684	3309.9739	4.669654474483157	40563	44471	48595	48595
4496	4052.8037	4.669406051550243	13172	11296	48596	48596
1397	2572.541	4.669406051550243	71338	68879	48597	48597
1659	2967.6892	4.669393319700068	66126	59126	48598	48598
3382	3237.1902	4.669373549883991	27311	47783	48599	48599
7557	4665.3794	4.669328241624718	1451	507	48600	48600
4260	4073.3616	4.669197835043218	15522	10602	48601	48601
1814	2605.2417	4.6691105537333595	61772	68537	48602	48602
2733	3497.8184	4.669077189121207	39518	35635	48603	48603
8392	4287.308	4.668939814447704	733	4848	48604	48604
4363	3688.6943	4.668902479121457	14459	26533	48605	48605
7652	4605.136	4.668783181709042	1348	818	48606	48606
3033	3756.8076	4.668653327657159	33535	23404	48607	48607
3304	3536.8303	4.668508287292818	28627	33750	48608	48608
5443	4121.5566	4.6684498631500375	6777	9081	48609	48609
2282	3101.416	4.668426261959749	49595	53722	48610	48610
4075	4244.529	4.668403125626127	17609	5724	48611	48611
3949	3652.8735	4.668347387638008	19162	28262	48612	48612
2226	2984.0571	4.668335419274093	51002	58467	48613	48613
3312	3810.701	4.66818067120868	28486	21024	48614	48614
3291	4016.1174	4.6678888732195745	28842	12568	48615	48615
4926	4143.33	4.667764964305326	9797	8466	48616	48616
3710	3565.4792	4.667681380010147	22265	32451	48617	48617
5157	4043.285	4.6676236202544175	8331	11648	48618	48618
4868	4174.2075	4.667444574095683	10217	7551	48619	48619
2664	3263.3215	4.667427918926634	40979	46614	48620	48620
2254	3322.3748	4.66724286949006	50309	43894	48621	48621
2067	3333.813	4.667197029965527	54982	43373	48622	48622
3709	3696.3533	4.66710904667109	22297	26186	48623	48623
4940	3882.3218	4.667087124966214	9708	17788	48624	48624
6003	4231.4253	4.667031563583287	4539	6039	48625	48625
2562	3422.1904	4.667007324135581	43212	39300	48626	48626
3854	3939.5168	4.666964684845776	20344	15510	48627	48627
3282	3812.9177	4.6668362156663274	28987	20916	48628	48628
4237	3783.0225	4.666825604958875	15757	22253	48629	48629
2518	3581.8184	4.666393778141629	44162	31694	48630	48630
3413	3710.7402	4.66624284806103	26777	25513	48631	48631
1953	3162.7644	4.666107851355127	57961	51099	48632	48632
2619	3353.0242	4.665769403319874	41952	42471	48633	48633
3656	3630.4048	4.665738161559889	23037	29359	48634	48634
2904	2457.869	4.66563783088976	36145	69742	48635	48635
8423	4529.0146	4.665554863469228	709	1417	48636	48636
3387	3873.9707	4.665196704189393	27226	18145	48637	48637
3647	3767.2737	4.665114613180515	23170	22966	48638	48638
4591	4322.305	4.665035178953809	12310	4160	48639	48639
2799	3593.994	4.664956716896442	38139	31152	48640	48640
6073	3694.9775	4.664729598846769	4320	26266	48641	48641
5687	4252.983	4.6646701152554675	5687	5545	48642	48642
4756	4176.317	4.664588384713082	10998	7488	48643	48643
3318	3910.8223	4.664474485446353	28371	16640	48644	48644
3083	3700.5405	4.664268585131894	32632	25966	48645	48645
4018	3986.5059	4.663620608161336	18295	13700	48646	48646
3597	3640.5193	4.663440387153542	23906	28854	48647	48647
2505	3434.564	4.663299663299663	44433	38683	48648	48648
7284	4735.752	4.663051362647232	1816	283	48649	48649
2370	3265.6575	4.6630236794171225	47492	46489	48650	48650
4563	3895.565	4.662940971009431	12586	17238	48651	48651
3910	3771.359	4.6629090110533635	19624	22791	48652	48652
2849	3295.489	4.662714977458674	37189	45136	48653	48653
6746	4003.0771	4.662570215459269	2636	13077	48654	48654
2972	3542.2324	4.662423907028224	34742	33522	48655	48655
1224	2305.546	4.662261380323055	72126	70397	48656	48656
3136	3690.7705	4.662162162162162	31615	26454	48657	48657
3404	3731.258	4.661961367013373	26945	24552	48658	48658
4975	3857.66	4.661686232657417	9459	18836	48659	48659
2658	3533.2056	4.661525278491859	41085	33946	48660	48660
3764	3690.0872	4.661382043770463	21555	26475	48661	48661
4883	4262.751	4.6612499236361415	10101	5318	48662	48662
3625	3812.2007	4.661090782366266	23492	20947	48663	48663
1561	2782.8818	4.661016949152542	68763	65318	48664	48664
1921	3023.4155	4.660912453760789	58797	56959	48665	48665
1626	2726.8025	4.660748256182625	67041	66688	48666	48666
1809	3027.0952	4.660691421254802	61899	56801	48667	48667
5362	4172.6377	4.660578099990585	7224	7587	48668	48668
3786	3804.4685	4.660431069540463	21240	21276	48669	48669
4756	4093.5518	4.660397074190178	11010	9942	48670	48670
4819	4121.3	4.660377358490566	10555	9090	48671	48671
5024	4470.824	4.660324067191913	9158	1967	48672	48672
3204	3553.5757	4.660278745644599	30393	32981	48673	48673
4120	4380.761	4.660266567247646	17053	3139	48674	48674
2885	3514.8833	4.660056657223796	36493	34815	48675	48675
3677	3969.2078	4.660045836516425	22735	14326	48676	48676
6207	4309.148	4.659928616698355	3942	4402	48677	48677
2690	3525.7366	4.659818371296709	40412	34301	48678	48678
4962	3828.3293	4.659760465205838	9552	20197	48679	48679
1721	2777.5107	4.659685863874346	64359	65472	48680	48680
4618	4061.8848	4.659520038981606	12091	11009	48681	48681
2081	1824.1079	4.659477197981055	54636	71533	48682	48682
4161	3958.2427	4.659446100167187	16580	14738	48683	48683
2093	3239.3262	4.6593186372745485	54341	47702	48684	48684
2667	3520.459	4.659173313995649	40901	34554	48685	48685
3214	3858.5208	4.659146640510055	30233	18804	48686	48686
1967	3103.73	4.659063334142199	57577	53638	48687	48687
1481	2532.6458	4.659055846960815	70378	69237	48688	48688
8122	4710.2427	4.659008412691634	922	356	48689	48689
3924	3961.2964	4.658901830282862	19473	14616	48690	48690
4280	4106.2026	4.658808435570524	15317	9543	48691	48691
3793	3906.5535	4.6586633219853075	21139	16798	48692	48692
2225	2709.8276	4.658473849671334	51024	67030	48693	48693
4107	3678.369	4.6584380865707296	17207	27021	48694	48694
6909	4387.998	4.658431761488294	2337	3050	48695	48695
4048	4065.4004	4.658133506156837	17912	10893	48696	48696
4272	2517.032	4.657958793215852	15398	69379	48697	48697
2720	3166.2004	4.657933042212519	39758	50941	48698	48698
1866	3114.6604	4.657894736842105	60283	53164	48699	48699
10087	4435.4146	4.657861948666833	125	2384	48700	48700
4604	3699.7979	4.657756176589713	12198	26000	48701	48701
4203	4051.5776	4.65772759350741	16150	11339	48702	48702
2289	3360.0698	4.6577123050259965	49405	42147	48703	48703
1821	2991.175	4.6576102023842525	61575	58202	48704	48704
4549	4098.9272	4.657312862704767	12683	9772	48705	48705
3106	3519.6558	4.657276995305164	32170	34583	48706	48706
9457	4207.951	4.656954165478202	250	6619	48707	48707
1983	3104.9717	4.656632173095014	57157	53597	48708	48708
2689	3407.7966	4.6563745019920315	40444	39991	48709	48709
2364	3360.245	4.655984919886899	47644	42138	48710	48710
3191	3760.0403	4.655636783378222	30611	23275	48711	48711
4758	3784.4673	4.655543595263724	10984	22174	48712	48712
3393	3630.3486	4.655374454032172	27135	29362	48713	48713
3209	3484.6963	4.655153920411884	30299	36262	48714	48714
2130	3257.967	4.654771140418929	53350	46869	48715	48715
3142	3769.513	4.654535864978903	31511	22867	48716	48716
4154	3943.6736	4.654453966506801	16646	15321	48717	48717
2348	3382.4702	4.654359780047133	48032	41143	48718	48718
2788	3475.557	4.654346338124572	38376	36692	48719	48719
5070	3961.4321	4.654205607476635	8891	14612	48720	48720
2563	3290.9377	4.654072313274115	43204	45330	48721	48721
5397	3987.2258	4.654046759309917	7044	13673	48722	48722
2429	3126.3662	4.653974010275007	46121	52693	48723	48723
2004	3125.974	4.65396672293224	56633	52713	48724	48724
8336	4410.8047	4.6538842380052206	762	2716	48725	48725
2176	3086.568	4.653739612188366	52283	54353	48726	48726
6571	4040.9624	4.653503448684171	3014	11723	48727	48727
4388	3747.949	4.653255350600938	14213	23805	48728	48728
8873	4740.294	4.653210629003574	452	272	48729	48729
2647	3455.8298	4.652765810787524	41326	37628	48730	48730
5950	4429.1934	4.652563124724018	4739	2478	48731	48731
5559	4528.8555	4.652518090427857	6222	1418	48732	48732
4201	4207.5923	4.652503293807642	16160	6632	48733	48733
6791	4551.185	4.652496829901576	2547	1212	48734	48734
3060	3695.388	4.65244322092223	33042	26242	48735	48735
1872	2993.303	4.652351738241308	60096	58110	48736	48736
4960	3724.789	4.652282024544798	9563	24835	48737	48737
2861	3507.9424	4.652261187861613	36968	35137	48738	48738
2367	3362.486	4.652035265428625	47552	42042	48739	48739
2711	3634.208	4.65197014407221	39967	29176	48740	48740
1686	2904.6135	4.65190888675008	65330	61464	48741	48741
3584	3638.3853	4.651823780198957	24109	28963	48742	48742
5635	4330.2305	4.651795429815016	5881	4016	48743	48743
2990	3599.6963	4.651767151767152	34382	30862	48744	48744
7160	4063.9248	4.651506565818325	1965	10936	48745	48745
3530	3811.656	4.651409196863742	24960	20975	48746	48746
2325	3294.9219	4.651162790697675	48546	45169	48747	48747
2508	3107.3262	4.651162790697675	44371	53482	48748	48748
7878	3967.3723	4.651162790697675	1126	14394	48749	48749
8249	4167.942	4.651082251082251	826	7718	48750	48750
3666	3669.1865	4.65096137190369	22881	27488	48751	48751
4842	3891.43	4.65042372881356	10386	17424	48752	48752
2927	3469.556	4.649765709479755	35667	36980	48753	48753
3062	3591.6453	4.649660962221504	32996	31265	48754	48754
4137	3929.761	4.649630226257597	16851	15886	48755	48755
3541	3925.5881	4.649240624031408	24794	16079	48756	48756
1731	2912.5017	4.649220489977728	64077	61158	48757	48757
2855	3612.3037	4.64913555135842	37078	30238	48758	48758
1391	1707.6705	4.64913279441345	71391	71739	48759	48759
1885	2959.0127	4.649021864211737	59770	59453	48760	48760
2843	3372.027	4.648857844062677	37282	41632	48761	48761
5886	4430.435	4.648829431438127	4946	2463	48762	48762
3248	3650.8848	4.648578572090009	29593	28368	48763	48763
1897	3196.008	4.648557826939233	59426	49637	48764	48764
6225	3699.36	4.648461927875882	3890	26033	48765	48765
3951	3653.9915	4.648260801746997	19131	28215	48766	48766
3208	3724.5059	4.648090319481144	30327	24851	48767	48767
8406	4378.6606	4.6480780390748055	721	3176	48768	48768
5956	4519.6914	4.648005991387381	4718	1495	48769	48769
3003	3629.8235	4.6479647964796476	34126	29381	48770	48770
1652	2919.2505	4.6476761619190405	66309	60927	48771	48771
4257	3970.2632	4.647664291369755	15553	14290	48772	48772
1857	2896.7454	4.647577092511013	60537	61733	48773	48773
4634	3982.1643	4.647392596595515	11970	13862	48774	48774
3250	3684.8198	4.647160068846816	29549	26720	48775	48775
1275	2255.0103	4.647058823529412	71978	70545	48776	48776
4031	3753.7314	4.646769928220627	18131	23531	48777	48777
3853	3689.2078	4.646487852507035	20352	26512	48778	48778
5896	4093.7708	4.646227909039083	4909	9932	48779	48779
2335	3388.191	4.645917907081642	48322	40903	48780	48780
2983	3648.8967	4.645820038289726	34547	28444	48781	48781
3611	3757.9133	4.645476772616137	23720	23362	48782	48782
3330	2624.1697	4.644903576759204	28201	68317	48783	48783
2043	3065.5488	4.644745918601977	55620	55211	48784	48784
1883	3098.6743	4.644733204312967	59823	53839	48785	48785
3327	3858.3748	4.644447118276982	28233	18813	48786	48786
6591	4314.6006	4.644318215263266	2969	4298	48787	48787
3621	3809.9182	4.644315699496628	23559	21058	48788	48788
1593	2862.2441	4.6443051971986735	67928	62913	48789	48789
3251	3845.139	4.644215100488864	29525	19415	48790	48790
1788	2929.1963	4.643962848297214	62508	60527	48791	48791
2744	3402.7573	4.643775525639087	39268	40241	48792	48792
2657	3346.9563	4.643540016388965	41110	42771	48793	48793
2852	3778.1936	4.643478260869565	37126	22481	48794	48794
3078	3348.8613	4.643449419568822	32717	42687	48795	48795
3460	3705.222	4.643418740172047	26060	25745	48796	48796
5899	4168.7607	4.643274412995138	4897	7704	48797	48797
6394	4520.934	4.643028598861532	3454	1481	48798	48798
4469	3919.1597	4.643026565464896	13449	16318	48799	48799
1886	3031.7998	4.642757853767028	59738	56619	48800	48800
2805	3501.2454	4.642757853767028	38014	35460	48801	48801
8448	4793.903	4.642603129445234	691	162	48802	48802
4185	4037.699	4.642540501329894	16329	11828	48803	48803
1658	2552.884	4.642438452520516	66158	69056	48804	48804
3217	3589.7856	4.642420825110422	30160	31349	48805	48805
2556	3330.1458	4.642349597347229	43357	43525	48806	48806
4446	4111.6494	4.642313546423135	13639	9376	48807	48807
3808	3323.228	4.6419255394830445	20923	43851	48808	48808
2778	3380.1516	4.6419236800836385	38608	41263	48809	48809
1672	2933.0051	4.641869043959422	65726	60374	48810	48810
2960	3474.3853	4.641399416909621	34997	36757	48811	48811
2659	3356.2512	4.641283826305853	41080	42320	48812	48812
2454	3401.2815	4.640801930573603	45568	40308	48813	48813
1948	1822.0585	4.640557159125269	58084	71539	48814	48814
3709	3962.7974	4.640298972282778	22296	14554	48815	48815
3396	3786.2622	4.640169785838317	27099	22100	48816	48816
2000	3077.7324	4.639932815452446	56740	54721	48817	48817
4894	4182.8784	4.6398316815237255	10028	7309	48818	48818
6847	4528.281	4.639823843976093	2432	1425	48819	48819
2904	3638.0776	4.639626495477094	36144	28982	48820	48820
3163	3612.6685	4.6393578089953955	31112	30224	48821	48821
2673	3542.4324	4.639344262295082	40777	33512	48822	48822
2970	3753.4324	4.639329542053278	34792	23547	48823	48823
5034	3735.7795	4.639130053494695	9104	24372	48824	48824
4049	3842.3792	4.639047382783428	17899	19544	48825	48825
2260	3148.5923	4.638854296388542	50132	51706	48826	48826
2588	3460.4338	4.638706417382516	42635	37400	48827	48827
2604	3158.4858	4.638546046385461	42292	51284	48828	48828
2653	3518.3147	4.638472032742155	41216	34654	48829	48829
9110	4823.409	4.6383713482050855	352	118	48830	48830
2976	3242.8848	4.63754538002108	34684	47550	48831	48831
2788	3618.4377	4.637388038139266	38378	29953	48832	48832
3763	3933.0952	4.637368562954975	21565	15752	48833	48833
4112	3776.15	4.637125408322682	17153	22572	48834	48834
2357	3336.371	4.637020144431775	47821	43275	48835	48835
3918	3840.8223	4.636876209711352	19540	19607	48836	48836
1489	2715.3394	4.636835278858626	70230	66915	48837	48837
3728	3863.612	4.636815920398011	22009	18586	48838	48838
5560	4078.8142	4.636770886251328	6214	10434	48839	48839
3991	3864.564	4.636620147944788	18624	18550	48840	48840
1687	2699.4717	4.636561217097319	65289	67244	48841	48841
4055	3662.9084	4.636485010316786	17846	27774	48842	48842
5126	3985.5627	4.636416782839412	8519	13735	48843	48843
3301	3797.0652	4.635970919818775	28676	21607	48844	48844
3784	3645.573	4.635867821623356	21254	28599	48845	48845
4231	3487.7551	4.635804052321109	15834	36118	48846	48846
5121	3918.639	4.635790579583261	8553	16340	48847	48847
3616	3887.5547	4.635695850704784	23628	17564	48848	48848
2261	3134.0977	4.635665652614805	50105	52333	48849	48849
5771	3969.3472	4.635528379805999	5337	14322	48850	48850
2601	3398.7896	4.63515374024782	42330	40409	48851	48851
3045	3763.3323	4.634850777059551	33323	23120	48852	48852
3637	3720.275	4.634831460674158	23327	25046	48853	48853
3188	3477.511	4.6345507887240105	30665	36605	48854	48854
2279	3290.528	4.63443867359169	49656	45353	48855	48855
3379	3868.7712	4.634339324064655	27361	18361	48856	48856
3866	3803.1147	4.633906261830847	20183	21335	48857	48857
4169	3604.0664	4.633728823564135	16501	30634	48858	48858
1976	3099.1292	4.633401221995927	57352	53819	48859	48859
4313	3683.2104	4.633255024797703	14971	26800	48860	48860
1914	2757.9646	4.633106345064596	58997	65988	48861	48861
5852	4286.2793	4.632960298427925	5050	4864	48862	48862
5353	4064.6262	4.632952691680261	7276	10923	48863	48863
3775	4012.4663	4.632943224683238	21383	12708	48864	48864
5315	4220.6523	4.6329330184412845	7464	6316	48865	48865
3325	3482.6013	4.6325077709816505	28263	36363	48866	48866
3967	3999.1758	4.632426988922457	18919	13210	48867	48867
4205	3810.365	4.631685806738151	16123	21041	48868	48868
3609	3984.3823	4.6314788397527344	23729	13782	48869	48869
4433	3305.4912	4.631314969866117	13764	44680	48870	48870
2899	3453.0981	4.631217838765009	36243	37768	48871	48871
5253	4369.655	4.63093322606597	7804	3328	48872	48872
4667	3903.9343	4.630734711414522	11655	16913	48873	48873
2753	2620.1218	4.630728936388915	39074	68363	48874	48874
2728	3701.3289	4.6303818034118605	39618	25927	48875	48875
3250	3719.8928	4.630261660978385	29547	25067	48876	48876
2779	3495.5227	4.630260111670979	38591	35746	48877	48877
4188	3943.584	4.630253989660598	16297	15327	48878	48878
2585	3187.325	4.630160550458716	42690	50014	48879	48879
3895	3863.757	4.630127171771449	19819	18582	48880	48880
3957	3607.4888	4.629446965213389	19059	30474	48881	48881
5281	4206.0737	4.629366657199659	7656	6684	48882	48882
2674	3457.926	4.629353974397142	40738	37528	48883	48883
3198	3510.0923	4.629225259848021	30485	35045	48884	48884
1806	2949.4807	4.62884561106407	61994	59799	48885	48885
6440	4236.685	4.628809915264955	3344	5903	48886	48886
3026	3386.3652	4.628727343597739	33672	40979	48887	48887
4477	3872.811	4.628693405235366	13373	18193	48888	48888
1585	2821.867	4.6286701208981	68129	64217	48889	48889
1474	2680.1218	4.6286701208981	70482	67548	48890	48890
2948	3766.2576	4.628518073896226	35250	22999	48891	48891
3540	3808.9312	4.628415851568015	24801	21101	48892	48892
