n_genes_by_counts	total_counts	cellrank_n_genes_by_counts	cellrank_total_counts	cell_index
1835	2419.6091	24064	24370	24370
1819	2419.5977	24556	24371	24371
1366	2419.5977	39539	24372	24372
1818	2419.5942	24602	24373	24373
2100	2419.59	16487	24374	24374
1547	2419.5588	33758	24375	24375
1706	2419.5564	28286	24376	24376
1920	2419.53	21304	24377	24377
1468	2419.5295	36295	24378	24378
1459	2419.5293	36538	24379	24379
1584	2419.5276	32501	24380	24380
2448	2419.5176	9868	24381	24381
1594	2419.477	32137	24382	24382
1828	2419.4504	24276	24383	24383
1748	2419.4407	26929	24384	24384
1540	2419.4346	34000	24385	24385
2084	2419.4119	16851	24386	24386
1676	2419.4106	29363	24387	24387
1772	2419.3877	26112	24388	24388
1548	2419.385	33716	24389	24389
1458	2419.3752	36576	24390	24390
1354	2419.368	39873	24391	24391
1867	2419.345	22991	24392	24392
1822	2419.343	24478	24393	24393
1465	2419.3376	36368	24394	24394
1799	2419.3267	25212	24395	24395
1575	2419.3096	32793	24396	24396
1839	2419.3008	23892	24397	24397
2100	2419.2834	16489	24398	24398
3193	2419.2776	3663	24399	24399
1922	2419.277	21271	24400	24400
1515	2419.2664	34800	24401	24401
2140	2419.2617	15573	24402	24402
1962	2419.2346	20085	24403	24403
1640	2419.2234	30626	24404	24404
1857	2419.2195	23313	24405	24405
1690	2419.2126	28855	24406	24406
1508	2419.2087	34985	24407	24407
1386	2419.2083	38932	24408	24408
2585	2419.1907	8102	24409	24409
1661	2419.1868	29884	24410	24410
1617	2419.1726	31409	24411	24411
1648	2419.1719	30361	24412	24412
1538	2419.1687	34068	24413	24413
1512	2419.1562	34882	24414	24414
1309	2419.1445	41167	24415	24415
1392	2419.1353	38740	24416	24416
1948	2419.131	20497	24417	24417
1810	2419.127	24851	24418	24418
1512	2419.1118	34876	24419	24419
1863	2419.0803	23117	24420	24420
2027	2419.0386	18318	24421	24421
1188	2419.0366	44329	24422	24422
1490	2419.0278	35601	24423	24423
2222	2419.0186	13804	24424	24424
1600	2419.014	31962	24425	24425
2368	2419.0022	11096	24426	24426
1547	2418.9849	33755	24427	24427
1555	2418.937	33479	24428	24428
1343	2418.8757	40212	24429	24429
1610	2418.8552	31626	24430	24430
1544	2418.8381	33836	24431	24431
1900	2418.8225	21935	24432	24432
1506	2418.8118	35064	24433	24433
1731	2418.8115	27520	24434	24434
2374	2418.81	11009	24435	24435
2079	2418.8088	16966	24436	24436
1492	2418.8062	35530	24437	24437
1904	2418.8005	21806	24438	24438
1439	2418.797	37190	24439	24439
1673	2418.7825	29445	24440	24440
2094	2418.7476	16626	24441	24441
1756	2418.7068	26681	24442	24442
2024	2418.6816	18397	24443	24443
1873	2418.679	22811	24444	24444
1964	2418.6626	20040	24445	24445
1855	2418.655	23376	24446	24446
2319	2418.6465	11948	24447	24447
1426	2418.609	37632	24448	24448
1701	2418.5977	28486	24449	24449
1747	2418.555	26953	24450	24450
2642	2418.5493	7494	24451	24451
1987	2418.4954	19382	24452	24452
1747	2418.4575	26956	24453	24453
1505	2418.3833	35074	24454	24454
1504	2418.3691	35111	24455	24455
3254	2418.357	3369	24456	24456
1442	2418.3562	37102	24457	24457
1745	2418.3193	27035	24458	24458
1864	2418.31	23100	24459	24459
2178	2418.2993	14716	24460	24460
1424	2418.2776	37696	24461	24461
2639	2418.2734	7507	24462	24462
2523	2418.2578	8853	24463	24463
1558	2418.242	33404	24464	24464
1618	2418.209	31377	24465	24465
1387	2418.1929	38887	24466	24466
1407	2418.1663	38221	24467	24467
1498	2418.1514	35331	24468	24468
1385	2418.1455	38945	24469	24469
1469	2418.1174	36272	24470	24470
1910	2418.1162	21632	24471	24471
1753	2418.073	26786	24472	24472
1887	2418.069	22331	24473	24473
1900	2418.0544	21918	24474	24474
1355	2418.021	39854	24475	24475
1573	2418.015	32861	24476	24476
1698	2417.9636	28574	24477	24477
1273	2417.9592	42098	24478	24478
1374	2417.9185	39280	24479	24479
1706	2417.8984	28289	24480	24480
1946	2417.898	20552	24481	24481
1469	2417.8813	36267	24482	24482
1604	2417.8782	31811	24483	24483
1835	2417.8723	24045	24484	24484
1415	2417.8625	37977	24485	24485
1756	2417.8533	26656	24486	24486
1817	2417.8186	24647	24487	24487
1889	2417.7703	22261	24488	24488
1432	2417.7634	37425	24489	24489
1823	2417.7505	24438	24490	24490
1545	2417.7454	33812	24491	24491
1833	2417.7278	24121	24492	24492
1480	2417.7249	35908	24493	24493
1647	2417.719	30381	24494	24494
1412	2417.7065	38061	24495	24495
1705	2417.691	28340	24496	24496
1836	2417.6284	24003	24497	24497
1509	2417.6243	34957	24498	24498
1641	2417.6152	30576	24499	24499
2003	2417.588	18939	24500	24500
1642	2417.566	30540	24501	24501
1822	2417.5532	24473	24502	24502
1692	2417.5493	28813	24503	24503
2108	2417.5479	16308	24504	24504
1538	2417.5364	34089	24505	24505
1631	2417.5002	30914	24506	24506
1428	2417.4802	37578	24507	24507
1676	2417.475	29350	24508	24508
1850	2417.4697	23541	24509	24509
1493	2417.454	35516	24510	24510
2080	2417.446	16933	24511	24511
1601	2417.4412	31929	24512	24512
1553	2417.434	33576	24513	24513
1422	2417.431	37778	24514	24514
1853	2417.4294	23445	24515	24515
1682	2417.428	29156	24516	24516
1504	2417.4148	35119	24517	24517
1989	2417.3608	19314	24518	24518
1688	2417.351	28928	24519	24519
1473	2417.3396	36133	24520	24520
1767	2417.3354	26294	24521	24521
3789	2417.3333	1890	24522	24522
1526	2417.327	34454	24523	24523
1631	2417.3118	30932	24524	24524
1792	2417.3066	25427	24525	24525
2310	2417.2483	12112	24526	24526
1959	2417.231	20172	24527	24527
1940	2417.198	20741	24528	24528
2027	2417.1963	18314	24529	24529
1862	2417.1858	23156	24530	24530
1462	2417.1624	36462	24531	24531
1571	2417.1575	32932	24532	24532
1773	2417.141	26024	24533	24533
1513	2417.1406	34847	24534	24534
1509	2417.1245	34969	24535	24535
1462	2417.1094	36476	24536	24536
1528	2417.1091	34379	24537	24537
1340	2417.1074	40322	24538	24538
1689	2417.0835	28896	24539	24539
2199	2417.072	14292	24540	24540
2040	2417.0527	17969	24541	24541
1975	2417.0496	19711	24542	24542
1781	2417.0398	25824	24543	24543
1745	2417.0005	27021	24544	24544
1385	2416.9946	38967	24545	24545
2050	2416.9775	17689	24546	24546
1480	2416.9756	35892	24547	24547
1541	2416.968	33981	24548	24548
1889	2416.9429	22260	24549	24549
1945	2416.925	20604	24550	24550
1495	2416.879	35438	24551	24551
1871	2416.8752	22857	24552	24552
1902	2416.841	21878	24553	24553
1573	2416.8406	32868	24554	24554
1380	2416.8252	39098	24555	24555
1539	2416.822	34031	24556	24556
2375	2416.8135	10983	24557	24557
2158	2416.8074	15132	24558	24558
2018	2416.8022	18552	24559	24559
2078	2416.7512	17008	24560	24560
1729	2416.7473	27558	24561	24561
1779	2416.7415	25865	24562	24562
1743	2416.6724	27108	24563	24563
1483	2416.6514	35830	24564	24564
1266	2416.6487	42285	24565	24565
1512	2416.6077	34894	24566	24566
2066	2416.6028	17303	24567	24567
1929	2416.6003	21068	24568	24568
1863	2416.5706	23121	24569	24569
1546	2416.5627	33790	24570	24570
1768	2416.538	26253	24571	24571
1438	2416.5334	37234	24572	24572
1825	2416.5266	24396	24573	24573
1774	2416.4817	26013	24574	24574
1399	2416.423	38525	24575	24575
1431	2416.3967	37460	24576	24576
2026	2416.3958	18345	24577	24577
1883	2416.3723	22473	24578	24578
1338	2416.3445	40391	24579	24579
1306	2416.3257	41238	24580	24580
1970	2416.3245	19836	24581	24581
2010	2416.321	18763	24582	24582
1474	2416.3176	36084	24583	24583
2933	2416.3	5082	24584	24584
1917	2416.2678	21419	24585	24585
1440	2416.239	37172	24586	24586
1965	2416.2332	20007	24587	24587
1402	2416.2166	38423	24588	24588
1439	2416.2126	37206	24589	24589
2311	2416.2124	12104	24590	24590
1633	2416.1912	30852	24591	24591
1997	2416.184	19134	24592	24592
1710	2416.1802	28153	24593	24593
1790	2416.1794	25515	24594	24594
1837	2416.171	23971	24595	24595
1970	2416.1638	19838	24596	24596
1476	2416.1592	36033	24597	24597
1560	2416.0957	33331	24598	24598
1811	2416.066	24806	24599	24599
3350	2416.0652	2999	24600	24600
1722	2416.0557	27775	24601	24601
1704	2415.965	28375	24602	24602
1322	2415.9639	40820	24603	24603
2344	2415.952	11542	24604	24604
2129	2415.923	15814	24605	24605
2131	2415.9075	15772	24606	24606
2194	2415.8994	14382	24607	24607
1711	2415.8901	28125	24608	24608
1929	2415.8877	21078	24609	24609
1582	2415.8652	32569	24610	24610
1862	2415.8284	23179	24611	24611
1697	2415.7698	28612	24612	24612
2509	2415.7612	9045	24613	24613
1660	2415.742	29913	24614	24614
1464	2415.7104	36406	24615	24615
1672	2415.7031	29489	24616	24616
1439	2415.6946	37191	24617	24617
1427	2415.6858	37599	24618	24618
3466	2415.6758	2638	24619	24619
1548	2415.658	33727	24620	24620
1362	2415.6418	39646	24621	24621
1792	2415.64	25450	24622	24622
1450	2415.6306	36866	24623	24623
1439	2415.6282	37205	24624	24624
1558	2415.621	33373	24625	24625
1166	2415.5872	44908	24626	24626
1710	2415.578	28154	24627	24627
1722	2415.56	27796	24628	24628
2967	2415.5486	4838	24629	24629
1367	2415.5283	39512	24630	24630
1552	2415.493	33591	24631	24631
1679	2415.465	29264	24632	24632
1520	2415.4578	34637	24633	24633
1517	2415.4573	34718	24634	24634
1427	2415.4404	37600	24635	24635
1630	2415.4263	30970	24636	24636
1400	2415.42	38482	24637	24637
2094	2415.3906	16624	24638	24638
2994	2415.3796	4665	24639	24639
1381	2415.3755	39085	24640	24640
1795	2415.3545	25334	24641	24641
1716	2415.3535	27978	24642	24642
1959	2415.353	20171	24643	24643
2041	2415.3513	17931	24644	24644
1536	2415.3445	34146	24645	24645
1811	2415.3127	24822	24646	24646
1644	2415.3123	30481	24647	24647
1974	2415.2874	19724	24648	24648
1493	2415.2825	35520	24649	24649
1805	2415.2751	25045	24650	24650
1625	2415.264	31122	24651	24651
2334	2415.2603	11707	24652	24652
1591	2415.2517	32264	24653	24653
1521	2415.248	34606	24654	24654
1454	2415.2458	36689	24655	24655
1582	2415.2395	32561	24656	24656
1545	2415.215	33806	24657	24657
1576	2415.2073	32763	24658	24658
1569	2415.2034	33016	24659	24659
1146	2415.1938	45388	24660	24660
2355	2415.191	11350	24661	24661
1871	2415.1792	22871	24662	24662
1963	2415.158	20063	24663	24663
1707	2415.154	28264	24664	24664
1464	2415.1428	36413	24665	24665
1352	2415.1292	39955	24666	24666
1337	2415.1199	40432	24667	24667
2170	2415.114	14871	24668	24668
1342	2415.0735	40265	24669	24669
1986	2415.0461	19415	24670	24670
1869	2415.012	22939	24671	24671
1655	2414.9983	30078	24672	24672
2302	2414.961	12246	24673	24673
1557	2414.928	33439	24674	24674
2072	2414.9136	17164	24675	24675
1536	2414.8975	34149	24676	24676
4485	2414.8838	1139	24677	24677
1242	2414.8838	42939	24678	24678
2135	2414.8596	15677	24679	24679
1626	2414.8447	31098	24680	24680
1653	2414.8408	30170	24681	24681
1320	2414.8386	40862	24682	24682
1642	2414.7847	30552	24683	24683
1714	2414.7373	28040	24684	24684
1608	2414.7373	31699	24685	24685
1575	2414.722	32783	24686	24686
1596	2414.7117	32080	24687	24687
1625	2414.7095	31134	24688	24688
1930	2414.7092	21029	24689	24689
1588	2414.6978	32347	24690	24690
1554	2414.684	33533	24691	24691
1504	2414.6726	35131	24692	24692
2020	2414.6682	18484	24693	24693
1601	2414.6677	31919	24694	24694
1494	2414.6528	35495	24695	24695
1392	2414.65	38742	24696	24696
1737	2414.6191	27320	24697	24697
1385	2414.5278	38943	24698	24698
2213	2414.5232	13986	24699	24699
2062	2414.5095	17374	24700	24700
1938	2414.4985	20801	24701	24701
2050	2414.4973	17713	24702	24702
1593	2414.4927	32188	24703	24703
1780	2414.4736	25838	24704	24704
2327	2414.4614	11821	24705	24705
1918	2414.4402	21378	24706	24706
2104	2414.4287	16399	24707	24707
1422	2414.4006	37779	24708	24708
1596	2414.3962	32093	24709	24709
1477	2414.393	36009	24710	24710
2404	2414.3474	10517	24711	24711
1916	2414.3308	21439	24712	24712
1586	2414.3213	32417	24713	24713
1392	2414.3171	38725	24714	24714
1799	2414.3118	25193	24715	24715
2017	2414.3071	18582	24716	24716
1920	2414.2944	21318	24717	24717
2040	2414.2874	17967	24718	24718
1450	2414.2751	36845	24719	24719
1557	2414.2651	33444	24720	24720
1919	2414.2493	21348	24721	24721
1309	2414.2297	41192	24722	24722
2396	2414.2283	10662	24723	24723
1464	2414.2214	36389	24724	24724
1309	2414.2107	41175	24725	24725
1803	2414.1824	25098	24726	24726
1589	2414.1729	32315	24727	24727
1996	2414.1646	19152	24728	24728
1953	2414.1628	20330	24729	24729
1366	2414.161	39537	24730	24730
1364	2414.125	39585	24731	24731
1415	2414.0935	37984	24732	24732
1831	2414.0535	24178	24733	24733
2054	2414.0383	17603	24734	24734
2418	2413.9617	10333	24735	24735
1628	2413.911	31014	24736	24736
1540	2413.8955	34004	24737	24737
1637	2413.8923	30714	24738	24738
2024	2413.8752	18375	24739	24739
1663	2413.8381	29802	24740	24740
1473	2413.8188	36110	24741	24741
1495	2413.8118	35445	24742	24742
1363	2413.8064	39627	24743	24743
2031	2413.8003	18197	24744	24744
2075	2413.8	17077	24745	24745
1412	2413.7925	38070	24746	24746
1932	2413.7769	20967	24747	24747
1548	2413.7344	33723	24748	24748
1874	2413.7239	22777	24749	24749
1417	2413.7036	37923	24750	24750
1628	2413.6833	31022	24751	24751
1508	2413.6594	34991	24752	24752
1822	2413.6543	24482	24753	24753
1837	2413.6465	23975	24754	24754
1528	2413.6306	34394	24755	24755
1436	2413.6292	37314	24756	24756
1458	2413.6074	36586	24757	24757
1410	2413.6008	38129	24758	24758
1865	2413.5952	23063	24759	24759
1226	2413.576	43353	24760	24760
1483	2413.5664	35810	24761	24761
1722	2413.5486	27783	24762	24762
4342	2413.5127	1244	24763	24763
2873	2413.5125	5539	24764	24764
1502	2413.5002	35209	24765	24765
1619	2413.4924	31306	24766	24766
1606	2413.4912	31741	24767	24767
1470	2413.4795	36219	24768	24768
1800	2413.4548	25178	24769	24769
1677	2413.4343	29326	24770	24770
1708	2413.4038	28235	24771	24771
2002	2413.3982	18981	24772	24772
1923	2413.3928	21222	24773	24773
1510	2413.3904	34938	24774	24774
2103	2413.388	16408	24775	24775
1900	2413.3845	21925	24776	24776
1571	2413.3625	32924	24777	24777
1896	2413.3389	22052	24778	24778
1935	2413.323	20888	24779	24779
1770	2413.3196	26179	24780	24780
1538	2413.273	34094	24781	24781
2003	2413.1904	18934	24782	24782
1491	2413.1792	35594	24783	24783
1667	2413.1523	29665	24784	24784
1851	2413.1514	23502	24785	24785
1419	2413.117	37842	24786	24786
2055	2413.0981	17576	24787	24787
1792	2413.0964	25437	24788	24788
1534	2413.0964	34187	24789	24789
2320	2413.0928	11928	24790	24790
1679	2413.0854	29249	24791	24791
1356	2413.0706	39818	24792	24792
1657	2413.0415	30034	24793	24793
1877	2412.996	22674	24794	24794
2304	2412.9956	12190	24795	24795
1550	2412.9888	33650	24796	24796
1706	2412.9802	28279	24797	24797
1874	2412.975	22779	24798	24798
1494	2412.973	35490	24799	24799
1614	2412.956	31499	24800	24800
1512	2412.9382	34887	24801	24801
1348	2412.935	40079	24802	24802
1994	2412.931	19207	24803	24803
2545	2412.8987	8575	24804	24804
2058	2412.8984	17492	24805	24805
1621	2412.8767	31259	24806	24806
1747	2412.875	26954	24807	24807
1629	2412.8508	31006	24808	24808
1684	2412.8394	29075	24809	24809
1783	2412.8357	25760	24810	24810
3698	2412.8254	2070	24811	24811
1234	2412.814	43147	24812	24812
1348	2412.8103	40070	24813	24813
1873	2412.7603	22806	24814	24814
1243	2412.7146	42932	24815	24815
1694	2412.7043	28715	24816	24816
1762	2412.7024	26462	24817	24817
1492	2412.6982	35554	24818	24818
1476	2412.648	36035	24819	24819
1464	2412.6348	36414	24820	24820
1699	2412.5857	28547	24821	24821
1719	2412.5505	27872	24822	24822
1544	2412.5498	33845	24823	24823
1411	2412.5435	38091	24824	24824
2036	2412.4722	18072	24825	24825
1603	2412.4568	31845	24826	24826
1462	2412.4392	36474	24827	24827
1517	2412.4246	34720	24828	24828
1795	2412.418	25320	24829	24829
1547	2412.4111	33760	24830	24830
1748	2412.4004	26922	24831	24831
1676	2412.3813	29361	24832	24832
1829	2412.37	24236	24833	24833
1842	2412.3108	23783	24834	24834
1433	2412.2935	37396	24835	24835
1462	2412.2651	36459	24836	24836
1645	2412.2444	30446	24837	24837
1462	2412.2344	36465	24838	24838
1650	2412.1995	30275	24839	24839
1265	2412.1975	42313	24840	24840
1612	2412.1821	31565	24841	24841
2324	2412.1763	11875	24842	24842
1612	2412.1177	31568	24843	24843
1893	2412.1118	22134	24844	24844
2483	2412.1033	9380	24845	24845
1761	2412.097	26513	24846	24846
1649	2412.0874	30335	24847	24847
1907	2412.0867	21700	24848	24848
2526	2412.0852	8801	24849	24849
1771	2412.0598	26131	24850	24850
1878	2412.0317	22636	24851	24851
1684	2412.0127	29078	24852	24852
2022	2412.0059	18431	24853	24853
3550	2411.9797	2409	24854	24854
1650	2411.975	30266	24855	24855
1586	2411.934	32429	24856	24856
1504	2411.8687	35124	24857	24857
1361	2411.8596	39676	24858	24858
1402	2411.8137	38397	24859	24859
1582	2411.79	32574	24860	24860
1666	2411.777	29688	24861	24861
1824	2411.7456	24409	24862	24862
1884	2411.7205	22452	24863	24863
1703	2411.6982	28395	24864	24864
1600	2411.6792	31949	24865	24865
1498	2411.6711	35365	24866	24866
2022	2411.6675	18440	24867	24867
2078	2411.6646	17006	24868	24868
1770	2411.655	26189	24869	24869
1352	2411.6545	39947	24870	24870
1917	2411.5403	21420	24871	24871
1725	2411.54	27676	24872	24872
1696	2411.5364	28643	24873	24873
1918	2411.5283	21358	24874	24874
1662	2411.5083	29837	24875	24875
1973	2411.4968	19741	24876	24876
1614	2411.4778	31491	24877	24877
1324	2411.464	40768	24878	24878
2660	2411.44	7324	24879	24879
2352	2411.4006	11402	24880	24880
1532	2411.3662	34274	24881	24881
1419	2411.3577	37857	24882	24882
1612	2411.345	31554	24883	24883
1478	2411.3325	35974	24884	24884
1490	2411.3313	35619	24885	24885
1922	2411.3184	21264	24886	24886
2118	2411.3079	16087	24887	24887
1520	2411.2966	34657	24888	24888
1490	2411.2964	35612	24889	24889
2133	2411.277	15738	24890	24890
1546	2411.2725	33791	24891	24891
1722	2411.2612	27784	24892	24892
1685	2411.2554	29040	24893	24893
1546	2411.2485	33775	24894	24894
2036	2411.2473	18064	24895	24895
1853	2411.2368	23454	24896	24896
4319	2411.226	1265	24897	24897
1817	2411.2004	24624	24898	24898
1716	2411.1924	27962	24899	24899
1674	2411.169	29413	24900	24900
2119	2411.1685	16069	24901	24901
1913	2411.1567	21531	24902	24902
1694	2411.123	28747	24903	24903
1176	2411.0938	44635	24904	24904
1572	2411.074	32892	24905	24905
1226	2411.0542	43361	24906	24906
1832	2411.0015	24140	24907	24907
1951	2410.9788	20390	24908	24908
1701	2410.9746	28480	24909	24909
1701	2410.9626	28466	24910	24910
1862	2410.8882	23150	24911	24911
1827	2410.8738	24312	24912	24912
1513	2410.873	34856	24913	24913
1336	2410.8716	40440	24914	24914
1759	2410.8113	26586	24915	24915
2358	2410.7886	11281	24916	24916
1732	2410.7776	27469	24917	24917
1681	2410.7734	29175	24918	24918
1548	2410.7717	33744	24919	24919
1528	2410.7502	34405	24920	24920
1432	2410.7434	37426	24921	24921
1860	2410.735	23225	24922	24922
2112	2410.7317	16226	24923	24923
1598	2410.7053	32027	24924	24924
1809	2410.6497	24875	24925	24925
2015	2410.6248	18628	24926	24926
1706	2410.5977	28298	24927	24927
1559	2410.5566	33349	24928	24928
1977	2410.4983	19651	24929	24929
1784	2410.474	25713	24930	24930
1435	2410.4678	37341	24931	24931
1920	2410.4648	21324	24932	24932
1715	2410.463	27994	24933	24933
1907	2410.3901	21724	24934	24934
1791	2410.388	25483	24935	24935
1603	2410.3816	31861	24936	24936
1548	2410.361	33709	24937	24937
1721	2410.3257	27822	24938	24938
1574	2410.3047	32847	24939	24939
1837	2410.2966	23966	24940	24940
1968	2410.2449	19903	24941	24941
2109	2410.2258	16298	24942	24942
1684	2410.2087	29089	24943	24943
1771	2410.1948	26151	24944	24944
1483	2410.1882	35811	24945	24945
1694	2410.1714	28741	24946	24946
1431	2410.107	37474	24947	24947
1469	2410.0496	36239	24948	24948
1842	2410.0464	23786	24949	24949
1995	2410.0354	19189	24950	24950
1672	2410.0312	29495	24951	24951
1595	2409.9883	32110	24952	24952
1632	2409.985	30874	24953	24953
1367	2409.9795	39511	24954	24954
1478	2409.9563	35959	24955	24955
1337	2409.9294	40422	24956	24956
1558	2409.9177	33397	24957	24957
1951	2409.912	20407	24958	24958
1817	2409.897	24651	24959	24959
1963	2409.7578	20072	24960	24960
3694	2409.755	2076	24961	24961
