Feature_ID	chrom	end	start	n_cells_by_counts	mean_counts	log1p_mean_counts	pct_dropout_by_counts	total_counts	log1p_total_counts
chr1_124000000_124050000::	chr1	124050000::	124000000	34	0.022786459	0.022530725	97.78645833333334	35.0	3.583519
chr1_94109400_94159400::	chr1	94159400::	94109400	60	0.04296875	0.042071212	96.09375	66.0	4.204693
chr1_94159400_94209400::	chr1	94209400::	94159400	66	0.047526043	0.046431236	95.703125	73.0	4.304065
chr1_94209400_94259400::	chr1	94259400::	94209400	47	0.033203125	0.032663807	96.94010416666666	51.0	3.9512436
chr1_94259400_94309400::	chr1	94309400::	94259400	52	0.046223957	0.04518745	96.61458333333334	71.0	4.276666
chr1_94309400_94359400::	chr1	94359400::	94309400	73	0.055338543	0.05386161	95.24739583333334	85.0	4.454347
chr1_94359400_94409400::	chr1	94409400::	94359400	38	0.027994791	0.0276101	97.52604166666666	43.0	3.7841897
chr1_94409400_94459400::	chr1	94459400::	94409400	58	0.057942707	0.05632618	96.22395833333334	89.0	4.4998097
chr1_94459400_94509400::	chr1	94509400::	94459400	96	0.0703125	0.06795066	93.75	108.0	4.691348
chr1_94509400_94559400::	chr1	94559400::	94509400	68	0.07096354	0.068558745	95.57291666666666	109.0	4.7004805
chr1_94559400_94609400::	chr1	94609400::	94559400	80	0.057942707	0.05632618	94.79166666666666	89.0	4.4998097
chr1_94609400_94659400::	chr1	94659400::	94609400	53	0.036458332	0.03580945	96.54947916666666	56.0	4.0430512
chr1_94659400_94709400::	chr1	94709400::	94659400	47	0.032552082	0.03203349	96.94010416666666	50.0	3.9318256
chr1_94709400_94759400::	chr1	94759400::	94709400	66	0.055338543	0.05386161	95.703125	85.0	4.454347
chr1_94759400_94809400::	chr1	94809400::	94759400	43	0.03125	0.030771658	97.20052083333334	48.0	3.8918204
chr1_94809400_94859400::	chr1	94859400::	94809400	68	0.052734375	0.051390946	95.57291666666666	81.0	4.406719
chr1_94859400_94909400::	chr1	94909400::	94859400	84	0.057291668	0.055710606	94.53125	88.0	4.4886365
chr1_94909400_94959400::	chr1	94959400::	94909400	51	0.041666668	0.040821996	96.6796875	64.0	4.1743875
chr1_94959400_95009400::	chr1	95009400::	94959400	51	0.033203125	0.032663807	96.6796875	51.0	3.9512436
chr1_95009400_95050000::	chr1	95050000::	95009400	52	0.035807293	0.035181116	96.61458333333334	55.0	4.0253515
chr1_182050000_182100000::	chr1	182100000::	182050000	279	0.30273438	0.26446542	81.8359375	465.0	6.1441855
chr1_182100000_182150000::	chr1	182150000::	182100000	440	0.6920573	0.5259451	71.35416666666667	1063.0	6.9697905
chr1_182150000_182200000::	chr1	182200000::	182150000	245	0.22395833	0.20209014	84.04947916666666	344.0	5.8435445
chr1_182200000_182250000::	chr1	182250000::	182200000	291	0.2734375	0.24171995	81.0546875	420.0	6.042633
chr1_182250000_182300000::	chr1	182300000::	182250000	578	0.8027344	0.5893046	62.36979166666667	1233.0	7.1180162
chr1_182300000_182350000::	chr1	182350000::	182300000	399	0.48046875	0.39235878	74.0234375	738.0	6.605298
chr1_182350000_182400000::	chr1	182400000::	182350000	408	0.58723956	0.46199638	73.4375	902.0	6.8057227
chr1_182400000_182450000::	chr1	182450000::	182400000	356	0.44140625	0.3656192	76.82291666666666	678.0	6.5206213
chr1_182450000_182500000::	chr1	182500000::	182450000	271	0.25455728	0.22678275	82.35677083333334	391.0	5.971262
chr1_182500000_182550000::	chr1	182550000::	182500000	428	0.4934896	0.40111542	72.13541666666667	758.0	6.632002
chr1_182550000_182600000::	chr1	182600000::	182550000	202	0.20963542	0.19031902	86.84895833333334	322.0	5.7776523
chr1_182600000_182628900::	chr1	182628900::	182600000	84	0.069010414	0.066733375	94.53125	106.0	4.6728287
chr1_146128200_146178200::	chr1	146178200::	146128200	47	0.03125	0.030771658	96.94010416666666	48.0	3.8918204
chr1_146178200_146228200::	chr1	146228200::	146178200	46	0.032552082	0.03203349	97.00520833333334	50.0	3.9318256
chr1_146228200_146278200::	chr1	146278200::	146228200	72	0.059244793	0.057556193	95.3125	91.0	4.5217886
chr1_146278200_146328200::	chr1	146328200::	146278200	67	0.052083332	0.050772324	95.63802083333334	80.0	4.394449
chr1_146328200_146378200::	chr1	146378200::	146328200	51	0.039713543	0.038945235	96.6796875	61.0	4.1271343
chr1_146378200_146428200::	chr1	146428200::	146378200	43	0.031901043	0.031402774	97.20052083333334	49.0	3.912023
chr1_146428200_146478200::	chr1	146478200::	146428200	37	0.025390625	0.025073638	97.59114583333334	39.0	3.6888795
chr1_146478200_146528200::	chr1	146528200::	146478200	44	0.046223957	0.04518745	97.13541666666666	71.0	4.276666
chr1_146528200_146578200::	chr1	146578200::	146528200	33	0.022786459	0.022530725	97.8515625	35.0	3.583519
chr1_146578200_146628200::	chr1	146628200::	146578200	36	0.026692709	0.026342673	97.65625	41.0	3.7376697
chr1_146628200_146678200::	chr1	146678200::	146628200	36	0.026692709	0.026342673	97.65625	41.0	3.7376697
chr1_146678200_146728200::	chr1	146728200::	146678200	33	0.021484375	0.02125684	97.8515625	33.0	3.5263605
chr1_146728200_146778200::	chr1	146778200::	146728200	26	0.01953125	0.019342963	98.30729166666666	30.0	3.4339871
chr1_146778200_146828200::	chr1	146828200::	146778200	38	0.025390625	0.025073638	97.52604166666666	39.0	3.6888795
chr1_146828200_146878200::	chr1	146878200::	146828200	33	0.024088541	0.023802988	97.8515625	37.0	3.637586
chr1_146878200_146928200::	chr1	146928200::	146878200	44	0.032552082	0.03203349	97.13541666666666	50.0	3.9318256
chr1_146928200_146978200::	chr1	146978200::	146928200	61	0.048177082	0.047052544	96.02864583333334	74.0	4.317488
chr1_146978200_147028200::	chr1	147028200::	146978200	42	0.027994791	0.0276101	97.265625	43.0	3.7841897
chr1_147028200_147050000::	chr1	147050000::	147028200	17	0.01171875	0.011650617	98.89322916666666	18.0	2.944439
chr1_17050000_17100000::	chr1	17100000::	17050000	66	0.045572918	0.04456498	95.703125	70.0	4.26268
chr1_17100000_17150000::	chr1	17150000::	17100000	71	0.051432293	0.050153323	95.37760416666666	79.0	4.3820267
chr1_17150000_17200000::	chr1	17200000::	17150000	50	0.033203125	0.032663807	96.74479166666666	51.0	3.9512436
chr1_17200000_17250000::	chr1	17250000::	17200000	48	0.035807293	0.035181116	96.875	55.0	4.0253515
chr1_17250000_17300000::	chr1	17300000::	17250000	36	0.027994791	0.0276101	97.65625	43.0	3.7841897
chr1_17300000_17350000::	chr1	17350000::	17300000	41	0.029296875	0.028875923	97.33072916666666	45.0	3.8286414
chr1_17350000_17400000::	chr1	17400000::	17350000	47	0.040364582	0.03957121	96.94010416666666	62.0	4.1431346
chr1_17400000_17450000::	chr1	17450000::	17400000	97	0.07356771	0.07098741	93.68489583333334	113.0	4.7361984
chr1_17450000_17466800::	chr1	17466800::	17450000	77	0.071614586	0.06916647	94.98697916666666	110.0	4.7095304
chr1_165864700_165914700::	chr1	165914700::	165864700	190	0.16276042	0.15079685	87.63020833333334	250.0	5.525453
chr1_165914700_165964700::	chr1	165964700::	165914700	336	0.35611978	0.30462748	78.125	547.0	6.3062754
chr1_165964700_166014700::	chr1	166014700::	165964700	450	0.47070312	0.3857406	70.703125	723.0	6.584791
chr1_166014700_166050000::	chr1	166050000::	166014700	214	0.1764323	0.16248637	86.06770833333334	271.0	5.605802
chr1_9050000_9100000::	chr1	9100000::	9050000	26	0.018880209	0.018704189	98.30729166666666	29.0	3.4011974
chr1_9100000_9150000::	chr1	9150000::	9100000	31	0.0234375	0.023167059	97.98177083333334	36.0	3.6109178
chr1_9150000_9200000::	chr1	9200000::	9150000	34	0.024739584	0.024438515	97.78645833333334	38.0	3.6635616
chr1_9200000_9250000::	chr1	9250000::	9200000	33	0.0234375	0.023167059	97.8515625	36.0	3.6109178
chr1_9250000_9300000::	chr1	9300000::	9250000	45	0.031901043	0.031402774	97.0703125	49.0	3.912023
chr1_9300000_9350000::	chr1	9350000::	9300000	30	0.020182291	0.019981328	98.046875	31.0	3.465736
chr1_9350000_9400000::	chr1	9400000::	9350000	28	0.020833334	0.020619288	98.17708333333334	32.0	3.4965076
chr1_9400000_9450000::	chr1	9450000::	9400000	52	0.038411457	0.0376921	96.61458333333334	59.0	4.0943446
chr1_9450000_9500000::	chr1	9500000::	9450000	54	0.054036457	0.05262704	96.484375	83.0	4.4308167
chr1_9500000_9550000::	chr1	9550000::	9500000	199	0.16210938	0.15023677	87.04427083333334	249.0	5.521461
chr1_9550000_9600000::	chr1	9600000::	9550000	171	0.13997395	0.1310054	88.8671875	215.0	5.3752785
chr1_9600000_9650000::	chr1	9650000::	9600000	122	0.095052086	0.090801924	92.05729166666666	146.0	4.9904327
chr1_9650000_9700000::	chr1	9700000::	9650000	154	0.11263021	0.106726766	89.97395833333334	173.0	5.159055
chr1_9700000_9750000::	chr1	9750000::	9700000	346	0.38020834	0.32223448	77.47395833333334	584.0	6.371612
chr1_9750000_9800000::	chr1	9800000::	9750000	369	0.42447916	0.35380623	75.9765625	652.0	6.481577
chr1_9800000_9850000::	chr1	9850000::	9800000	616	0.9973958	0.6918442	59.89583333333333	1532.0	7.334982
chr1_9850000_9900000::	chr1	9900000::	9850000	416	0.47851562	0.39103863	72.91666666666667	735.0	6.60123
chr1_9900000_9950000::	chr1	9950000::	9900000	296	0.2955729	0.25895298	80.72916666666666	454.0	6.1202974
chr1_9950000_10000000::	chr1	10000000::	9950000	402	0.46158853	0.37952387	73.828125	709.0	6.565265
chr1_10000000_10050000::	chr1	10050000::	10000000	303	0.3203125	0.27786845	80.2734375	492.0	6.200509
chr1_22050000_22100000::	chr1	22100000::	22050000	48	0.039713543	0.038945235	96.875	61.0	4.1271343
chr1_22100000_22150000::	chr1	22150000::	22100000	58	0.041666668	0.040821996	96.22395833333334	64.0	4.1743875
chr1_22150000_22200000::	chr1	22200000::	22150000	4	0.0026041667	0.0026007819	99.73958333333334	4.0	1.609438
chr1_22200000_22250000::	chr1	22250000::	22200000	1	0.0006510417	0.00065082987	99.93489583333334	1.0	0.6931472
chr1_22250000_22300000::	chr1	22300000::	22250000	0	0.0	0.0	100.0	0.0	0.0
chr1_22300000_22350000::	chr1	22350000::	22300000	0	0.0	0.0	100.0	0.0	0.0
chr1_22350000_22400000::	chr1	22400000::	22350000	0	0.0	0.0	100.0	0.0	0.0
chr1_22400000_22450000::	chr1	22450000::	22400000	0	0.0	0.0	100.0	0.0	0.0
chr1_22450000_22500000::	chr1	22500000::	22450000	0	0.0	0.0	100.0	0.0	0.0
chr1_22500000_22550000::	chr1	22550000::	22500000	0	0.0	0.0	100.0	0.0	0.0
chr1_22550000_22555000::	chr1	22555000::	22550000	0	0.0	0.0	100.0	0.0	0.0
chr1_158050000_158100000::	chr1	158100000::	158050000	42	0.02734375	0.026976587	97.265625	42.0	3.7612002
chr1_158100000_158150000::	chr1	158150000::	158100000	57	0.037760418	0.037064947	96.2890625	58.0	4.0775375
chr1_158150000_158200000::	chr1	158200000::	158150000	65	0.045572918	0.04456498	95.76822916666666	70.0	4.26268
chr1_158200000_158250000::	chr1	158250000::	158200000	155	0.1438802	0.13442616	89.90885416666666	221.0	5.4026775
chr1_158250000_158300000::	chr1	158300000::	158250000	79	0.057291668	0.055710606	94.85677083333334	88.0	4.4886365
chr1_158300000_158350000::	chr1	158350000::	158300000	40	0.026041666	0.025708357	97.39583333333334	40.0	3.713572
chr1_158350000_158400000::	chr1	158400000::	158350000	61	0.041666668	0.040821996	96.02864583333334	64.0	4.1743875
chr1_158400000_158450000::	chr1	158450000::	158400000	57	0.039713543	0.038945235	96.2890625	61.0	4.1271343
chr1_158450000_158500000::	chr1	158500000::	158450000	49	0.033203125	0.032663807	96.80989583333334	51.0	3.9512436
chr1_158500000_158550000::	chr1	158550000::	158500000	59	0.044270832	0.043318875	96.15885416666666	68.0	4.2341065
chr1_158550000_158600000::	chr1	158600000::	158550000	50	0.03515625	0.03455238	96.74479166666666	54.0	4.0073333
chr1_158600000_158650000::	chr1	158650000::	158600000	66	0.044921875	0.04394212	95.703125	69.0	4.248495
chr1_158650000_158700000::	chr1	158700000::	158650000	143	0.13020833	0.122401975	90.69010416666666	200.0	5.303305
chr1_158700000_158750000::	chr1	158750000::	158700000	90	0.06640625	0.06429435	94.140625	102.0	4.634729
chr1_158750000_158800000::	chr1	158800000::	158750000	69	0.051432293	0.050153323	95.5078125	79.0	4.3820267
chr1_158800000_158850000::	chr1	158850000::	158800000	60	0.043619793	0.04269524	96.09375	67.0	4.2195077
chr1_158850000_158900000::	chr1	158900000::	158850000	105	0.09765625	0.09317722	93.1640625	150.0	5.0172796
chr1_158900000_158950000::	chr1	158950000::	158900000	78	0.060546875	0.058784693	94.921875	93.0	4.543295
chr1_158950000_159000000::	chr1	159000000::	158950000	91	0.06640625	0.06429435	94.07552083333334	102.0	4.634729
chr1_159000000_159050000::	chr1	159050000::	159000000	86	0.064453125	0.062461168	94.40104166666666	99.0	4.6051702
chr1_45050000_45100000::	chr1	45100000::	45050000	43	0.031901043	0.031402774	97.20052083333334	49.0	3.912023
chr1_45100000_45150000::	chr1	45150000::	45100000	40	0.026692709	0.026342673	97.39583333333334	41.0	3.7376697
chr1_45150000_45200000::	chr1	45200000::	45150000	40	0.028645834	0.028243212	97.39583333333334	44.0	3.8066626
chr1_45200000_45250000::	chr1	45250000::	45200000	33	0.021484375	0.02125684	97.8515625	33.0	3.5263605
chr1_45250000_45300000::	chr1	45300000::	45250000	38	0.02734375	0.026976587	97.52604166666666	42.0	3.7612002
chr1_45300000_45350000::	chr1	45350000::	45300000	42	0.027994791	0.0276101	97.265625	43.0	3.7841897
chr1_45350000_45400000::	chr1	45400000::	45350000	45	0.032552082	0.03203349	97.0703125	50.0	3.9318256
chr1_45400000_45450000::	chr1	45450000::	45400000	44	0.032552082	0.03203349	97.13541666666666	50.0	3.9318256
chr1_45450000_45500000::	chr1	45500000::	45450000	39	0.033203125	0.032663807	97.4609375	51.0	3.9512436
chr1_45500000_45550000::	chr1	45550000::	45500000	49	0.036458332	0.03580945	96.80989583333334	56.0	4.0430512
chr1_45550000_45600000::	chr1	45600000::	45550000	33	0.022135416	0.021893984	97.8515625	34.0	3.5553482
chr1_45600000_45650000::	chr1	45650000::	45600000	33	0.022786459	0.022530725	97.8515625	35.0	3.583519
chr1_45650000_45700000::	chr1	45700000::	45650000	45	0.034505207	0.03392325	97.0703125	53.0	3.988984
chr1_45700000_45750000::	chr1	45750000::	45700000	41	0.028645834	0.028243212	97.33072916666666	44.0	3.8066626
chr1_45750000_45800000::	chr1	45800000::	45750000	137	0.10546875	0.10026945	91.08072916666666	162.0	5.09375
chr1_45800000_45850000::	chr1	45850000::	45800000	189	0.15820312	0.14686976	87.6953125	243.0	5.497168
chr1_45850000_45900000::	chr1	45900000::	45850000	327	0.37304688	0.31703225	78.7109375	573.0	6.352629
chr1_45900000_45950000::	chr1	45950000::	45900000	265	0.29101562	0.2554292	82.74739583333334	447.0	6.104793
chr1_45950000_46000000::	chr1	46000000::	45950000	76	0.057942707	0.05632618	95.05208333333334	89.0	4.4998097
chr1_46000000_46050000::	chr1	46050000::	46000000	75	0.061848957	0.06001169	95.1171875	95.0	4.564348
chr1_84050000_84100000::	chr1	84100000::	84050000	89	0.068359375	0.06612418	94.20572916666666	105.0	4.6634393
chr1_84100000_84150000::	chr1	84150000::	84100000	101	0.079427086	0.076430425	93.42447916666666	122.0	4.8121843
chr1_84150000_84200000::	chr1	84200000::	84150000	164	0.1686198	0.1558234	89.32291666666666	259.0	5.560682
chr1_84200000_84250000::	chr1	84250000::	84200000	263	0.31445312	0.2734207	82.87760416666666	483.0	6.182085
chr1_84250000_84300000::	chr1	84300000::	84250000	249	0.26627603	0.23608033	83.7890625	409.0	6.016157
chr1_84300000_84350000::	chr1	84350000::	84300000	335	0.41731772	0.34876618	78.19010416666666	641.0	6.464588
chr1_84350000_84400000::	chr1	84400000::	84350000	233	0.23632812	0.2121458	84.83072916666666	363.0	5.897154
chr1_84400000_84450000::	chr1	84450000::	84400000	255	0.29427084	0.25794747	83.3984375	452.0	6.115892
chr1_84450000_84500000::	chr1	84500000::	84450000	133	0.10611979	0.100858204	91.34114583333334	163.0	5.0998664
chr1_84500000_84550000::	chr1	84550000::	84500000	89	0.076171875	0.07341018	94.20572916666666	117.0	4.7706847
chr1_84550000_84600000::	chr1	84600000::	84550000	59	0.040364582	0.03957121	96.15885416666666	62.0	4.1431346
chr1_84600000_84650000::	chr1	84650000::	84600000	102	0.07356771	0.07098741	93.359375	113.0	4.7361984
chr1_84650000_84700000::	chr1	84700000::	84650000	91	0.06315104	0.061237175	94.07552083333334	97.0	4.5849676
chr1_84700000_84750000::	chr1	84750000::	84700000	252	0.21158855	0.19193235	83.59375	325.0	5.786897
chr1_84750000_84800000::	chr1	84800000::	84750000	228	0.18880208	0.17294614	85.15625	290.0	5.673323
chr1_84800000_84850000::	chr1	84850000::	84800000	353	0.37955728	0.3217626	77.01822916666666	583.0	6.369901
chr1_84850000_84900000::	chr1	84900000::	84850000	130	0.1171875	0.11081436	91.53645833333334	180.0	5.198497
chr1_84900000_84950000::	chr1	84950000::	84900000	293	0.33203125	0.28670505	80.92447916666666	510.0	6.2363696
chr1_84950000_84953500::	chr1	84953500::	84950000	12	0.0078125	0.0077821403	99.21875	12.0	2.5649493
chr1_149050000_149100000::	chr1	149100000::	149050000	42	0.029296875	0.028875923	97.265625	45.0	3.8286414
chr1_149100000_149150000::	chr1	149150000::	149100000	54	0.048828125	0.047673468	96.484375	75.0	4.3307333
chr1_149150000_149200000::	chr1	149200000::	149150000	32	0.024088541	0.023802988	97.91666666666666	37.0	3.637586
chr1_149200000_149250000::	chr1	149250000::	149200000	40	0.026692709	0.026342673	97.39583333333334	41.0	3.7376697
chr1_149250000_149300000::	chr1	149300000::	149250000	42	0.03125	0.030771658	97.265625	48.0	3.8918204
chr1_149300000_149350000::	chr1	149350000::	149300000	44	0.030598959	0.030140147	97.13541666666666	47.0	3.871201
chr1_149350000_149400000::	chr1	149400000::	149350000	40	0.031901043	0.031402774	97.39583333333334	49.0	3.912023
chr1_149400000_149450000::	chr1	149450000::	149400000	52	0.03515625	0.03455238	96.61458333333334	54.0	4.0073333
chr1_149450000_149500000::	chr1	149500000::	149450000	30	0.01953125	0.019342963	98.046875	30.0	3.4339871
chr1_149500000_149550000::	chr1	149550000::	149500000	37	0.037760418	0.037064947	97.59114583333334	58.0	4.0775375
chr1_149550000_149600000::	chr1	149600000::	149550000	43	0.029947916	0.029508233	97.20052083333334	46.0	3.8501477
chr1_149600000_149650000::	chr1	149650000::	149600000	43	0.030598959	0.030140147	97.20052083333334	47.0	3.871201
chr1_149650000_149700000::	chr1	149700000::	149650000	53	0.036458332	0.03580945	96.54947916666666	56.0	4.0430512
chr1_149700000_149750000::	chr1	149750000::	149700000	63	0.046875	0.045809537	95.8984375	72.0	4.2904596
chr1_149750000_149800000::	chr1	149800000::	149750000	62	0.046223957	0.04518745	95.96354166666666	71.0	4.276666
chr1_149800000_149850000::	chr1	149850000::	149800000	140	0.107421875	0.10203467	90.88541666666666	165.0	5.1119876
chr1_149850000_149900000::	chr1	149900000::	149850000	191	0.15429688	0.14349139	87.56510416666666	237.0	5.4722705
chr1_149900000_149950000::	chr1	149950000::	149900000	395	0.5514323	0.4391786	74.28385416666667	847.0	6.742881
chr1_149950000_150000000::	chr1	150000000::	149950000	372	0.5110677	0.4128165	75.78125	785.0	6.666957
